id_nome,id_ano,engine_capacity,id_insurance,id_transmission_type,kms_driven,owner_type,id_fuel_type,max_power,seats,mileage,id_body_type,id_city,resale_price_Lakh
3.24167097378413,1.689916100767563,999.0,0.23025913794875916,0.14298399369863363,30000.0,2.0,0.18667511225498815,67.0,5.0,23.01,0.37457193804008,1.1739493499035554,3.1
3.667639706056411,2.1953709541311603,1497.0,1.3212867316057721,0.5518073892282074,46034.0,1.0,0.500913650476359,108.5,5.0,21.5,0.5976018394486557,1.0331624358956792,10.22
2.802338279953867,2.521511670378173,1197.0,0.23025913794875916,0.14298399369863363,50824.0,1.0,0.18667511225498815,88.5,5.0,22.38,0.37457193804008,1.0331624358956792,4.55
3.3666097103924297,2.2309471083923564,1497.0,1.3212867316057721,0.5518073892282074,120848.0,1.0,0.18667511225498815,117.6,5.0,18.0,0.5626975978643645,0.8701413416848351,7.18
2.8660073598232443,2.396572933769873,1197.0,0.23025913794875916,0.14298399369863363,36888.0,2.0,0.18667511225498815,88.5,5.0,22.41,0.5626975978643645,0.7611250924141936,3.78
3.5427009694481106,1.9629173728313007,2987.0,0.439581715902397,0.5518073892282074,66000.0,2.0,0.500913650476359,258.0,7.0,11.0,0.5976018394486557,0.7611250924141936,49.5
3.667639706056411,1.9067148576472779,1248.0,0.439581715902397,0.14298399369863363,83083.0,1.0,0.500913650476359,74.0,5.0,27.39,0.37457193804008,1.289241805108273,6.75
3.24167097378413,2.0878561094396004,2498.0,0.23025913794875916,0.14298399369863363,59889.0,1.0,0.500913650476359,105.0,6.0,16.55,0.5976018394486557,0.8701413416848351,9.85
3.24167097378413,2.2582702356035913,1194.0,1.3212867316057721,0.14298399369863363,45600.0,1.0,0.18667511225498815,94.6,5.0,19.0,0.37457193804008,1.0331624358956792,5.5
3.843730965112092,1.7520640075164076,2179.0,0.23025913794875916,0.5518073892282074,80000.0,1.0,0.500913650476359,152.8,7.0,15.1,0.5976018394486557,1.0331624358956792,15.0
3.144760960776073,2.119455095511303,1197.0,0.439581715902397,0.14298399369863363,26997.0,1.0,0.18667511225498815,81.8,5.0,18.6,0.37457193804008,1.0331624358956792,6.68
3.4457909564400544,1.6437016985583217,1451.0,0.23025913794875916,0.5518073892282074,10000.0,2.0,0.18667511225498815,141.0,5.0,0.0,0.5976018394486557,0.7611250924141936,21.0
2.968669701720392,2.843730965112092,1197.0,0.23025913794875916,0.14298399369863363,63386.0,1.0,0.18667511225498815,78.9,5.0,20.36,0.37457193804008,1.0890004960883384,2.46
3.843730965112092,2.0176561624112654,1999.0,0.439581715902397,0.5518073892282074,56000.0,1.0,0.500913650476359,177.0,5.0,16.38,0.5976018394486557,0.8701413416848351,43.0
3.5427009694481106,2.180973133430518,1199.0,0.439581715902397,0.5518073892282074,47000.0,1.0,0.18667511225498815,88.7,5.0,18.2,0.37457193804008,0.8701413416848351,7.75
3.843730965112092,2.119455095511303,1498.0,0.439581715902397,0.14298399369863363,70681.0,1.0,0.500913650476359,98.5,5.0,22.77,0.5976018394486557,0.8701413416848351,7.33
3.843730965112092,1.7700126147659694,1591.0,0.23025913794875916,0.14298399369863363,30000.0,1.0,0.18667511225498815,121.3,5.0,17.0,0.5626975978643645,1.2215169421457968,8.5
3.5427009694481106,2.275529241045097,1582.0,0.439581715902397,0.5518073892282074,56000.0,1.0,0.500913650476359,126.2,5.0,17.6,0.5976018394486557,0.8701413416848351,15.75
3.667639706056411,1.6437016985583217,1462.0,0.23025913794875916,0.14298399369863363,30000.0,1.0,1.5383795956654682,91.1,7.0,0.0,1.3658864887733337,0.7611250924141936,11.5
3.843730965112092,1.689916100767563,1198.0,0.23025913794875916,0.14298399369863363,60000.0,2.0,0.18667511225498815,82.0,6.0,18.15,0.37457193804008,0.7611250924141936,3.95
3.4457909564400544,1.8799431377665368,1197.0,0.23025913794875916,0.5518073892282074,23717.0,2.0,0.18667511225498815,81.8,5.0,17.4,0.37457193804008,1.6031817168294924,7.34
3.5427009694481106,2.1953709541311603,1197.0,1.3212867316057721,0.14298399369863363,28438.0,2.0,0.18667511225498815,81.8,5.0,18.6,0.37457193804008,1.0331624358956792,7.59
3.843730965112092,2.3523692712778193,1462.0,0.439581715902397,0.14298399369863363,68796.0,1.0,0.18667511225498815,103.0,7.0,19.34,1.3658864887733337,0.8701413416848351,9.0
2.802338279953867,2.176278012222138,1197.0,0.439581715902397,0.14298399369863363,40356.0,1.0,0.18667511225498815,83.1,5.0,21.4,0.37457193804008,0.8701413416848351,7.12
3.843730965112092,2.1670373554872255,2987.0,0.439581715902397,0.5518073892282074,100000.0,2.0,0.500913650476359,254.8,7.0,11.3,0.5976018394486557,0.7611250924141936,32.5
3.667639706056411,2.2309471083923564,1493.0,0.439581715902397,0.14298399369863363,19000.0,1.0,0.500913650476359,113.9,5.0,0.0,0.5976018394486557,1.1739493499035554,10.49
3.5427009694481106,1.6437016985583217,1197.0,0.23025913794875916,0.14298399369863363,30000.0,1.0,0.18667511225498815,81.8,5.0,20.7,0.37457193804008,1.0331624358956792,7.5
2.889488455672767,2.5013082842898857,1248.0,0.23025913794875916,0.14298399369863363,55544.0,2.0,0.500913650476359,74.0,5.0,22.9,0.37457193804008,0.8701413416848351,4.54
3.843730965112092,1.7627439182012048,2143.0,0.23025913794875916,0.5518073892282074,120000.0,3.0,0.500913650476359,170.0,5.0,14.84,0.5626975978643645,1.0890004960883384,7.5
3.4457909564400544,2.588458460008786,799.0,0.439581715902397,0.14298399369863363,14811.0,1.0,0.18667511225498815,53.6,5.0,20.71,0.37457193804008,1.1252292762448177,4.08
3.5427009694481106,2.843730965112092,1497.0,0.23025913794875916,0.14298399369863363,5500.0,1.0,0.18667511225498815,113.1,5.0,17.7,0.5626975978643645,1.1739493499035554,11.25
3.5427009694481106,2.1153771830908634,1499.0,0.23025913794875916,0.14298399369863363,50219.0,1.0,0.18667511225498815,110.0,5.0,15.8,0.5976018394486557,0.7611250924141936,4.08
3.667639706056411,1.9516363624216118,1199.0,0.439581715902397,0.5518073892282074,14127.0,2.0,0.18667511225498815,118.3,5.0,17.05,0.5976018394486557,0.8701413416848351,9.15
3.667639706056411,1.6423338407916406,1196.0,0.23025913794875916,0.14298399369863363,40000.0,1.0,0.18667511225498815,86.8,5.0,18.16,0.5626975978643645,1.1198650006685882,4.5
3.843730965112092,1.8943409584671793,995.0,0.23025913794875916,0.14298399369863363,80000.0,3.0,0.18667511225498815,62.14,5.0,16.0,0.37457193804008,1.1198650006685882,0.85
3.299662920761816,2.1235716617061353,1199.0,0.439581715902397,0.14298399369863363,69425.0,1.0,0.18667511225498815,88.7,5.0,18.7,0.37457193804008,1.1252292762448177,5.5
3.3666097103924297,2.1624897277365047,1591.0,0.23025913794875916,0.5518073892282074,30000.0,1.0,0.18667511225498815,121.3,5.0,17.0,0.5626975978643645,0.9181610555687159,9.21
3.843730965112092,2.127727621477293,1497.0,0.439581715902397,0.5518073892282074,33000.0,2.0,0.18667511225498815,121.3,5.0,14.8,0.5976018394486557,0.8701413416848351,9.0
3.667639706056411,2.3523692712778193,1482.0,0.439581715902397,0.5518073892282074,11000.0,1.0,0.18667511225498815,157.8,7.0,0.0,1.3658864887733337,0.7611250924141936,16.5
3.667639706056411,2.10733446283545,1591.0,0.23025913794875916,0.14298399369863363,23750.0,1.0,0.18667511225498815,121.3,5.0,17.7,0.5626975978643645,0.9181610555687159,8.0
3.299662920761816,1.6734692497171346,1591.0,0.23025913794875916,0.5518073892282074,100000.0,2.0,0.18667511225498815,121.3,5.0,15.74,0.5626975978643645,0.7611250924141936,4.0
3.667639706056411,1.7520640075164076,1991.0,0.23025913794875916,0.14298399369863363,80000.0,2.0,0.500913650476359,147.9,5.0,18.3,0.5626975978643645,0.7611250924141936,2.5
3.3666097103924297,2.6132820437338182,1497.0,0.439581715902397,0.5518073892282074,63000.0,2.0,0.18667511225498815,116.3,5.0,15.6,0.5626975978643645,0.9181610555687159,2.95
3.667639706056411,1.9067148576472779,1999.0,0.23025913794875916,0.5518073892282074,51620.0,2.0,0.500913650476359,177.0,5.0,15.68,0.5976018394486557,1.1739493499035554,34.0
3.843730965112092,2.576559236709078,998.0,0.23025913794875916,0.14298399369863363,60014.0,2.0,0.18667511225498815,67.1,5.0,18.9,0.37457193804008,1.1252292762448177,2.75
3.843730965112092,2.0916825172926536,1498.0,0.439581715902397,0.14298399369863363,90000.0,1.0,0.500913650476359,98.6,7.0,24.2,1.3658864887733337,1.1198650006685882,5.5
3.667639706056411,2.0840631204224613,2199.0,1.3212867316057721,0.5518073892282074,42885.0,1.0,0.500913650476359,197.2,7.0,14.11,1.3658864887733337,0.8701413416848351,29.75
3.843730965112092,1.9516363624216118,1199.0,0.439581715902397,0.5518073892282074,38323.0,1.0,0.18667511225498815,118.3,5.0,16.35,0.5976018394486557,1.289241805108273,10.25
3.0308176084692366,1.7520640075164076,1197.0,0.23025913794875916,0.14298399369863363,70000.0,2.0,0.18667511225498815,78.9,5.0,20.36,0.37457193804008,0.7611250924141936,2.75
3.299662920761816,2.2204816747141916,796.0,0.439581715902397,0.14298399369863363,10000.0,1.0,0.18667511225498815,47.3,5.0,22.05,0.37457193804008,0.7611250924141936,3.9
3.843730965112092,1.7520640075164076,1598.0,0.23025913794875916,0.14298399369863363,120000.0,2.0,0.18667511225498815,103.56,5.0,15.8,0.5626975978643645,0.9181610555687159,2.5
3.1033682756178482,1.7520640075164076,1591.0,0.23025913794875916,0.14298399369863363,120000.0,1.0,0.18667511225498815,121.3,5.0,17.01,0.5626975978643645,1.0331624358956792,3.4
3.0308176084692366,2.014427192281067,1497.0,0.439581715902397,0.14298399369863363,41585.0,1.0,0.18667511225498815,117.3,5.0,17.4,0.5626975978643645,0.9181610555687159,5.94
3.843730965112092,1.6734692497171346,998.0,0.23025913794875916,0.5518073892282074,80000.0,5.0,0.18667511225498815,67.0,5.0,23.95,0.37457193804008,1.6031817168294924,2.5
3.843730965112092,2.6132820437338182,999.0,0.23025913794875916,0.14298399369863363,20537.0,2.0,0.18667511225498815,71.0,5.0,19.17,0.5976018394486557,1.1198650006685882,6.43
3.24167097378413,1.7365209954642238,1194.0,0.23025913794875916,0.14298399369863363,54813.0,1.0,0.18667511225498815,94.6,5.0,19.0,0.37457193804008,0.8701413416848351,5.77
3.843730965112092,1.7038518787108556,998.0,0.23025913794875916,0.14298399369863363,30000.0,1.0,0.18667511225498815,118.3,5.0,18.0,0.5976018394486557,1.0331624358956792,10.2
3.5427009694481106,2.1153771830908634,1198.0,0.23025913794875916,0.14298399369863363,64000.0,2.0,0.18667511225498815,86.7,5.0,18.0,0.5626975978643645,1.1198650006685882,3.3
3.4457909564400544,1.9461038738216505,1248.0,0.23025913794875916,0.14298399369863363,120000.0,2.0,0.500913650476359,73.97,5.0,17.8,0.37457193804008,1.0331624358956792,2.5
2.9406409781201486,1.7085983137353171,1497.0,0.23025913794875916,0.5518073892282074,70000.0,2.0,0.18667511225498815,117.3,5.0,18.0,0.5626975978643645,0.7611250924141936,6.6
3.667639706056411,1.9516363624216118,998.0,0.439581715902397,0.14298399369863363,6000.0,2.0,0.18667511225498815,118.3,5.0,20.0,0.37457193804008,0.8701413416848351,8.75
3.843730965112092,1.7520640075164076,1498.0,0.23025913794875916,0.14298399369863363,60000.0,1.0,0.500913650476359,99.2,5.0,26.1,0.5626975978643645,1.0331624358956792,5.9
2.889488455672767,1.9067148576472779,1197.0,0.439581715902397,0.14298399369863363,74325.0,1.0,0.18667511225498815,83.1,5.0,21.4,0.37457193804008,1.0890004960883384,6.7
3.1905184513367484,1.6423338407916406,1582.0,0.23025913794875916,0.14298399369863363,110000.0,1.0,0.500913650476359,126.2,5.0,19.67,0.5976018394486557,1.1252292762448177,8.5
3.667639706056411,2.576559236709078,2494.0,0.23025913794875916,0.14298399369863363,120000.0,2.0,0.500913650476359,102.0,8.0,12.8,1.3658864887733337,1.289241805108273,2.85
3.667639706056411,1.7627439182012048,1199.0,0.23025913794875916,0.14298399369863363,80000.0,1.0,0.500913650476359,73.9,5.0,22.07,0.37457193804008,0.7611250924141936,3.4
2.889488455672767,2.5319771040563377,998.0,0.439581715902397,0.14298399369863363,71713.0,1.0,1.5383795956654682,58.2,5.0,26.2,0.37457193804008,1.2215169421457968,2.43
3.667639706056411,1.8943409584671793,1198.0,0.23025913794875916,0.14298399369863363,100000.0,1.0,0.18667511225498815,75.0,5.0,18.06,0.37457193804008,0.7611250924141936,1.05
2.6262470208981856,2.3186861580752467,1197.0,0.439581715902397,0.14298399369863363,62223.0,2.0,0.18667511225498815,88.5,5.0,22.38,0.37457193804008,0.8701413416848351,5.06
3.299662920761816,2.0878561094396004,1497.0,0.439581715902397,0.5518073892282074,109357.0,1.0,0.500913650476359,108.5,5.0,21.5,0.5976018394486557,0.9181610555687159,8.42
3.667639706056411,2.4545648807475597,999.0,0.23025913794875916,0.14298399369863363,24317.0,1.0,0.18667511225498815,71.0,7.0,20.0,1.3658864887733337,0.8701413416848351,7.0
2.576559236709078,1.9406409781201484,1197.0,0.439581715902397,0.14298399369863363,54024.0,1.0,0.18667511225498815,83.1,5.0,21.4,0.37457193804008,1.1252292762448177,5.75
2.7297876128052554,2.3454204113224915,1197.0,0.439581715902397,0.14298399369863363,42776.0,1.0,0.18667511225498815,88.5,5.0,22.41,0.5626975978643645,1.1198650006685882,4.64
3.24167097378413,2.10733446283545,998.0,0.439581715902397,0.14298399369863363,1962.0,1.0,1.5383795956654682,55.9,5.0,34.05,0.37457193804008,1.6031817168294924,5.58
3.0308176084692366,2.2362759418974236,1462.0,0.439581715902397,0.14298399369863363,18866.0,1.0,0.18667511225498815,101.6,7.0,20.51,1.3658864887733337,1.2215169421457968,6.47
3.667639706056411,1.6423338407916406,1497.0,0.23025913794875916,0.14298399369863363,60000.0,1.0,0.18667511225498815,117.3,5.0,17.8,0.5626975978643645,1.1252292762448177,7.25
3.3666097103924297,2.127727621477293,796.0,0.439581715902397,0.14298399369863363,88667.0,1.0,1.5383795956654682,47.3,5.0,33.0,0.37457193804008,0.9181610555687159,3.9
3.843730965112092,1.689916100767563,2393.0,0.23025913794875916,0.14298399369863363,50000.0,1.0,0.500913650476359,147.8,7.0,13.68,1.3658864887733337,1.0331624358956792,20.5
3.4457909564400544,2.6132820437338182,999.0,0.439581715902397,0.14298399369863363,31754.0,1.0,0.18667511225498815,67.0,5.0,21.74,0.37457193804008,1.1252292762448177,4.73
3.299662920761816,1.7627439182012048,2179.0,0.23025913794875916,0.5518073892282074,70000.0,1.0,0.500913650476359,187.7,5.0,16.36,0.5626975978643645,1.0331624358956792,17.5
3.4457909564400544,1.9488613083668396,1497.0,0.439581715902397,0.5518073892282074,30000.0,1.0,0.18667511225498815,117.6,5.0,18.0,0.5626975978643645,0.7611250924141936,10.25
3.667639706056411,1.6734692497171346,1498.0,0.23025913794875916,0.14298399369863363,60000.0,1.0,0.500913650476359,98.6,5.0,25.8,0.5626975978643645,0.7611250924141936,3.2
3.843730965112092,2.373908949133929,1497.0,0.439581715902397,0.14298399369863363,66590.0,1.0,0.500913650476359,121.0,8.0,17.3,1.3658864887733337,1.0331624358956792,11.0
3.4457909564400544,1.8799431377665368,1198.0,0.23025913794875916,0.5518073892282074,23394.0,1.0,0.18667511225498815,108.5,5.0,17.0,0.5976018394486557,1.2215169421457968,9.17
2.843730965112092,2.1953709541311603,1197.0,0.23025913794875916,0.14298399369863363,51193.0,1.0,0.18667511225498815,81.8,5.0,21.21,0.37457193804008,1.6031817168294924,5.38
2.802338279953867,2.7468209521040357,1197.0,0.439581715902397,0.14298399369863363,92285.0,1.0,0.18667511225498815,85.8,5.0,18.6,0.37457193804008,0.8701413416848351,4.31
3.667639706056411,2.4820031290944993,1198.0,0.23025913794875916,0.14298399369863363,96966.0,1.0,0.18667511225498815,73.9,5.0,16.47,0.37457193804008,1.5102836906153416,2.45
3.4457909564400544,2.588458460008786,1298.0,0.23025913794875916,0.14298399369863363,62259.0,2.0,0.18667511225498815,85.8,5.0,17.5,0.5626975978643645,0.9181610555687159,2.31
3.3666097103924297,2.180973133430518,1199.0,0.439581715902397,0.5518073892282074,29594.0,1.0,0.18667511225498815,83.8,5.0,23.84,0.37457193804008,1.1252292762448177,4.98
3.667639706056411,1.7520640075164076,1799.0,0.23025913794875916,0.5518073892282074,70000.0,2.0,0.18667511225498815,130.2,5.0,13.9,0.5626975978643645,0.7611250924141936,3.5
3.144760960776073,2.1624897277365047,1197.0,0.439581715902397,0.14298399369863363,31600.0,1.0,0.18667511225498815,82.0,5.0,18.9,0.37457193804008,1.2215169421457968,4.65
3.5427009694481106,2.1953709541311603,1498.0,0.23025913794875916,0.14298399369863363,42354.0,1.0,0.500913650476359,98.9,5.0,23.0,0.5976018394486557,1.0890004960883384,9.52
3.3666097103924297,1.6423338407916406,1199.0,0.23025913794875916,0.14298399369863363,60000.0,2.0,0.18667511225498815,84.0,5.0,20.3,0.5626975978643645,1.0890004960883384,4.5
3.843730965112092,1.7520640075164076,2179.0,0.23025913794875916,0.5518073892282074,30000.0,1.0,0.500913650476359,152.8,7.0,15.1,0.5976018394486557,1.2215169421457968,16.0
3.4457909564400544,2.381332967213136,1248.0,0.439581715902397,0.14298399369863363,79000.0,2.0,0.500913650476359,74.0,5.0,22.9,0.37457193804008,0.9181610555687159,4.8
3.144760960776073,2.4457909564400544,998.0,0.439581715902397,0.5518073892282074,27887.0,1.0,0.18667511225498815,67.0,5.0,23.1,0.37457193804008,1.0890004960883384,5.0
3.667639706056411,1.7085983137353171,1248.0,0.23025913794875916,0.14298399369863363,80000.0,3.0,0.500913650476359,73.9,5.0,23.2,0.37457193804008,1.1252292762448177,2.0
3.667639706056411,2.1624897277365047,1248.0,0.439581715902397,0.14298399369863363,65275.0,2.0,0.500913650476359,88.5,5.0,23.65,0.5976018394486557,0.9181610555687159,6.92
3.843730965112092,1.7520640075164076,2393.0,0.23025913794875916,0.14298399369863363,50000.0,1.0,0.500913650476359,147.8,7.0,13.68,1.3658864887733337,0.7611250924141936,17.0
2.682362962877117,2.1716331071763744,1199.0,0.23025913794875916,0.14298399369863363,29640.0,1.0,0.18667511225498815,88.7,5.0,17.5,0.5976018394486557,1.1252292762448177,7.6
3.667639706056411,2.521511670378173,1396.0,0.23025913794875916,0.14298399369863363,86873.0,1.0,0.500913650476359,88.7,5.0,21.9,0.37457193804008,0.8701413416848351,4.85
3.843730965112092,2.2814381006556173,998.0,0.439581715902397,0.14298399369863363,79000.0,1.0,0.18667511225498815,67.1,5.0,23.95,0.37457193804008,0.8701413416848351,3.49
3.1033682756178482,1.7520640075164076,1198.0,0.23025913794875916,0.14298399369863363,30000.0,1.0,0.18667511225498815,108.5,5.0,17.0,0.5976018394486557,1.289241805108273,7.1
3.5427009694481106,2.6132820437338182,1086.0,0.23025913794875916,0.14298399369863363,49500.0,1.0,0.18667511225498815,68.0,5.0,19.81,0.37457193804008,1.0331624358956792,2.45
3.3666097103924297,2.3523692712778193,1086.0,1.3212867316057721,0.14298399369863363,27792.0,1.0,1.5383795956654682,58.0,5.0,42.672,0.37457193804008,1.2215169421457968,5.64
3.3666097103924297,1.7038518787108556,998.0,0.23025913794875916,0.14298399369863363,20000.0,1.0,1.5383795956654682,58.3,5.0,32.52,0.37457193804008,1.2215169421457968,5.5
3.667639706056411,2.4820031290944993,1995.0,0.439581715902397,0.5518073892282074,39000.0,1.0,0.500913650476359,184.0,5.0,18.88,0.5626975978643645,1.1739493499035554,11.0
3.843730965112092,1.9488613083668396,999.0,0.23025913794875916,0.14298399369863363,45000.0,1.0,0.18667511225498815,108.6,5.0,18.24,0.37457193804008,0.7611250924141936,6.99
3.4457909564400544,2.275529241045097,998.0,0.23025913794875916,0.14298399369863363,68678.0,1.0,1.5383795956654682,67.0,5.0,33.54,0.37457193804008,0.7611250924141936,5.34
3.843730965112092,1.7520640075164076,1999.0,0.23025913794875916,0.5518073892282074,30000.0,1.0,0.18667511225498815,152.8,5.0,12.95,0.5976018394486557,1.1198650006685882,17.0
3.667639706056411,2.3888861051035817,1197.0,0.439581715902397,0.5518073892282074,32647.0,1.0,0.18667511225498815,83.1,5.0,21.4,0.37457193804008,0.9181610555687159,7.45
2.7645497190644672,1.689916100767563,796.0,0.23025913794875916,0.14298399369863363,70000.0,1.0,0.18667511225498815,47.3,5.0,24.7,0.37457193804008,1.1198650006685882,2.8
3.4457909564400544,1.7520640075164076,1462.0,0.23025913794875916,0.14298399369863363,60000.0,1.0,0.18667511225498815,103.0,7.0,19.34,1.3658864887733337,0.9181610555687159,11.0
3.667639706056411,1.7085983137353171,2179.0,0.23025913794875916,0.14298399369863363,90000.0,2.0,0.500913650476359,148.0,7.0,14.1,0.5976018394486557,1.289241805108273,6.0
3.843730965112092,1.6734692497171346,1995.0,0.23025913794875916,0.5518073892282074,90000.0,4.0,0.500913650476359,184.0,5.0,18.88,0.5626975978643645,0.9181610555687159,10.0
3.667639706056411,1.8729193542395743,1199.0,0.439581715902397,0.14298399369863363,101386.0,1.0,0.18667511225498815,84.0,5.0,23.84,0.37457193804008,0.8701413416848351,3.64
3.24167097378413,1.8943409584671793,1197.0,0.23025913794875916,0.14298399369863363,120000.0,2.0,0.18667511225498815,78.91,5.0,17.0,0.37457193804008,1.0890004960883384,3.4
3.843730965112092,1.7085983137353171,1196.0,0.23025913794875916,0.14298399369863363,100000.0,2.0,1.5383795956654682,61.7,5.0,30.716,2.889488455672767,1.2215169421457968,2.53
3.667639706056411,2.3666097103924297,1199.0,1.3212867316057721,0.5518073892282074,7662.0,1.0,0.18667511225498815,118.3,5.0,16.35,0.5976018394486557,0.8701413416848351,12.17
3.843730965112092,2.3888861051035817,1197.0,0.23025913794875916,0.5518073892282074,29084.0,1.0,0.18667511225498815,81.8,5.0,17.4,0.37457193804008,1.0331624358956792,6.6
2.9986329250978354,1.8799431377665368,1197.0,0.23025913794875916,0.14298399369863363,42090.0,1.0,0.18667511225498815,81.8,5.0,18.9,0.37457193804008,0.8701413416848351,5.74
2.968669701720392,2.2814381006556173,1197.0,0.23025913794875916,0.14298399369863363,69553.0,1.0,0.18667511225498815,88.5,5.0,22.38,0.37457193804008,1.6031817168294924,5.96
3.843730965112092,2.3666097103924297,1197.0,1.3212867316057721,0.5518073892282074,47844.0,2.0,0.18667511225498815,81.8,5.0,20.89,0.37457193804008,1.0331624358956792,5.12
3.667639706056411,2.9406409781201486,998.0,0.439581715902397,0.14298399369863363,61633.0,2.0,0.18667511225498815,67.1,5.0,19.0,0.37457193804008,1.1252292762448177,1.95
3.24167097378413,2.1953709541311603,2498.0,0.439581715902397,0.14298399369863363,32000.0,2.0,0.500913650476359,105.0,6.0,16.55,0.5976018394486557,0.8701413416848351,9.75
2.7830331247584805,2.2471338694856318,1197.0,0.23025913794875916,0.14298399369863363,64891.0,2.0,0.18667511225498815,83.1,5.0,21.4,0.37457193804008,1.289241805108273,5.64
3.4457909564400544,1.7627439182012048,796.0,0.23025913794875916,0.14298399369863363,80000.0,1.0,0.18667511225498815,47.3,5.0,22.74,0.37457193804008,1.89190792979618,2.1
3.4457909564400544,2.1153771830908634,1498.0,0.23025913794875916,0.14298399369863363,100578.0,2.0,0.500913650476359,88.8,5.0,20.14,0.37457193804008,0.8701413416848351,6.4
3.299662920761816,2.2309471083923564,998.0,0.439581715902397,0.14298399369863363,54007.0,1.0,0.18667511225498815,67.1,5.0,20.92,0.37457193804008,0.8701413416848351,2.65
2.889488455672767,1.9629173728313007,1497.0,0.439581715902397,0.14298399369863363,46275.0,1.0,0.18667511225498815,117.3,5.0,17.8,0.5626975978643645,0.8701413416848351,7.23
3.843730965112092,2.9143120393977995,1451.0,0.23025913794875916,0.14298399369863363,10000.0,1.0,0.18667511225498815,141.0,5.0,13.79,0.5976018394486557,0.8701413416848351,19.5
3.3666097103924297,2.5112925051964865,1197.0,0.439581715902397,0.14298399369863363,52300.0,1.0,0.18667511225498815,78.9,5.0,20.36,0.37457193804008,0.7611250924141936,2.35
3.3666097103924297,2.822541666042154,1197.0,0.23025913794875916,0.14298399369863363,64302.0,1.0,0.18667511225498815,88.5,5.0,22.41,0.5626975978643645,0.8701413416848351,3.99
3.843730965112092,2.2309471083923564,1086.0,0.23025913794875916,0.14298399369863363,100000.0,2.0,0.18667511225498815,63.0,5.0,17.8,0.37457193804008,0.9181610555687159,1.5
3.144760960776073,2.305911870038818,814.0,0.23025913794875916,0.14298399369863363,74318.0,1.0,0.18667511225498815,55.2,5.0,21.1,0.37457193804008,1.5102836906153416,2.0
3.667639706056411,1.6423338407916406,1798.0,0.23025913794875916,0.5518073892282074,100000.0,1.0,0.18667511225498815,177.0,5.0,15.1,0.5626975978643645,0.9181610555687159,9.2
3.843730965112092,2.0878561094396004,2179.0,1.3212867316057721,0.5518073892282074,18000.0,1.0,0.500913650476359,152.8,7.0,15.1,0.5976018394486557,0.9181610555687159,15.95
3.667639706056411,1.7849254784361852,1396.0,0.439581715902397,0.14298399369863363,116263.0,3.0,0.500913650476359,88.7,5.0,22.54,0.37457193804008,1.1198650006685882,5.65
3.667639706056411,1.7038518787108556,999.0,0.23025913794875916,0.14298399369863363,20000.0,1.0,0.18667511225498815,108.6,5.0,18.97,0.5626975978643645,1.89190792979618,9.5
3.299662920761816,2.014427192281067,1197.0,0.439581715902397,0.14298399369863363,93000.0,1.0,0.18667511225498815,81.8,5.0,18.6,0.37457193804008,0.8701413416848351,6.25
