resale_price_Lakh,prediction,difference,abs_error,pct_error,precisao,satisfacao_old,satisfacao_new
2.85,19.607035393646733,-16.75703539364673,16.75703539364673,587.9661541630431,1,0.24441700458350857,0.24441700458350857
3.4,7.87987539512321,-4.47987539512321,4.47987539512321,131.7610410330356,1,0.15916496769802746,0.6591649676980275
2.43,3.4286785714285744,-0.9986785714285742,0.9986785714285742,41.09788359788371,1,0.21990467682733805,0.719904676827338
1.05,2.9533283779359856,-1.9033283779359855,1.9033283779359855,181.26936932723672,1,0.17351004175871187,0.17351004175871187
8.1,13.100852640202469,-5.000852640202469,5.000852640202469,61.7389214839811,1,0.26729488937915447,0.7672948893791545
5.06,4.801548809523809,0.25845119047619036,0.25845119047619036,5.107731037078862,0,0.6118600403916705,0.6118600403916705
8.42,22.342210540848036,-13.922210540848036,13.922210540848036,165.3469185373876,1,0.44284803327017064,0.9428480332701706
7.0,9.03332692897488,-2.03332692897488,2.03332692897488,29.047527556783997,1,0.35661895068585175,0.8566189506858517
5.75,5.362877121212119,0.3871228787878813,0.3871228787878813,6.732571805006632,0,0.7691367648205025,0.7691367648205025
4.64,3.9345452777777785,0.7054547222222212,0.7054547222222212,15.203765565134079,1,0.28918542713589934,0.28918542713589934
5.58,6.722437216949718,-1.142437216949718,1.142437216949718,20.473785249994943,1,0.43714470444183945,0.9371447044418395
6.47,4.982460548223705,1.4875394517762945,1.4875394517762945,22.991336194378587,1,0.41266657226634185,0.9126665722663418
7.25,7.080733013041184,0.16926698695881637,0.16926698695881637,2.3347170615009154,0,0.8768846805121535,0.8768846805121535
3.9,6.404182998390496,-2.504182998390496,2.504182998390496,64.20982047155118,1,0.47317976271430995,0.97317976271431
20.5,-0.09822587768452529,20.598225877684527,20.598225877684527,100.47915062285135,1,0.3769788632721951,0.8769788632721951
4.73,4.902004978354977,-0.17200497835497686,0.17200497835497686,3.6364688869973962,0,0.5888576268280705,0.5888576268280705
17.5,-2.8367561697289663,20.336756169728964,20.336756169728964,116.21003525559408,1,0.028512756210456514,0.5285127562104566
10.25,11.559345786394845,-1.3093457863948448,1.3093457863948448,12.774105233120437,1,0.11176915385932057,0.6117691538593206
3.2,5.647699363095342,-2.4476993630953414,2.4476993630953414,76.49060509672941,1,0.11420953322820471,0.11420953322820471
11.0,19.47634522005004,-8.476345220050039,8.476345220050039,77.05768381863672,1,0.16466214380636318,0.6646621438063631
9.17,9.790602727181488,-0.6206027271814882,0.6206027271814882,6.767750569045673,0,0.9793448305792025,0.9793448305792025
5.38,5.5229138888888905,-0.14291388888889056,0.14291388888889056,2.6563919867823524,0,0.9942596061445601,0.9942596061445601
4.31,2.84703345238095,1.4629665476190494,1.4629665476190494,33.943539387912985,1,0.42036469489080613,0.42036469489080613
2.45,10.91650591428142,-8.46650591428142,8.46650591428142,345.57166997067014,1,0.048141770457313604,0.048141770457313604
2.31,6.548639950049949,-4.238639950049949,4.238639950049949,183.49090692856922,1,0.33893480893158234,0.33893480893158234
4.98,6.698522122789493,-1.7185221227894925,1.7185221227894925,34.508476361234784,1,0.3730409907107394,0.3730409907107394
3.5,7.7226512145136885,-4.2226512145136885,4.2226512145136885,120.64717755753395,1,0.37470729955051474,0.37470729955051474
4.65,5.648638780663781,-0.9986387806637804,0.9986387806637804,21.47610280997377,1,0.3304596309806096,0.8304596309806096
9.52,9.288278738588293,0.2317212614117068,0.2317212614117068,2.4340468635683488,0,0.9266703018970208,0.9266703018970208
4.5,9.868875363483802,-5.368875363483802,5.368875363483802,119.30834141075115,1,0.0850243963598794,0.5850243963598794
16.0,-4.429691451870449,20.429691451870447,20.429691451870447,127.68557157419029,1,0.3146649757717965,0.8146649757717965
4.8,5.56988955889947,-0.7698895588994699,0.7698895588994699,16.039365810405624,1,0.2859744787009679,0.7859744787009679
5.0,4.786080952380957,0.21391904761904268,0.21391904761904268,4.278380952380854,0,0.7430125952111846,0.7430125952111846
2.0,8.634956775100761,-6.634956775100761,6.634956775100761,331.74783875503806,1,0.20961292531927367,0.20961292531927367
6.92,14.620844131424128,-7.7008441314241285,7.7008441314241285,111.28387473156256,1,0.21567564970498232,0.7156756497049823
17.0,-4.429691451870449,21.429691451870447,21.429691451870447,126.0570085404144,1,0.4301522841796024,0.9301522841796024
7.6,4.606554047619047,2.9934459523809522,2.9934459523809522,39.38744674185464,1,0.40766671752187594,0.40766671752187594
4.85,6.968447658730161,-2.1184476587301617,2.1184476587301617,43.679333169694054,1,0.405470340884007,0.405470340884007
3.49,19.042990592726632,-15.552990592726632,15.552990592726632,445.644429591021,1,0.43045052023500835,0.9304505202350084
7.1,6.346350281224232,0.753649718775768,0.753649718775768,10.61478477148969,1,0.2918066698686816,0.7918066698686816
2.45,6.854056233783639,-4.404056233783638,4.404056233783638,179.75739729729133,1,0.33866678386920807,0.8386667838692081
5.64,7.149646920730202,-1.5096469207302023,1.5096469207302023,26.76678937464898,1,0.3048274020071368,0.8048274020071369
5.5,9.60995437201687,-4.109954372016871,4.109954372016871,74.72644312757947,1,0.42762357077765,0.92762357077765
11.0,9.91650591428142,1.0834940857185806,1.0834940857185806,9.849946233805278,1,0.29046325518742505,0.29046325518742505
6.99,26.52027861843759,-19.530278618437592,19.530278618437592,279.4031275885206,1,0.42602240627288507,0.926022406272885
5.34,8.314461952214451,-2.974461952214451,2.974461952214451,55.70153468566388,1,0.38667154455129843,0.8866715445512985
17.0,-4.429691451870449,21.429691451870447,21.429691451870447,126.0570085404144,1,0.06731187490509377,0.5673118749050938
7.45,10.229707846928942,-2.7797078469289422,2.7797078469289422,37.31151472387842,1,0.14851411694623756,0.6485141169462376
2.8,3.079975000000001,-0.2799750000000012,0.2799750000000012,9.999107142857186,1,0.24359580846521084,0.7435958084652108
11.0,-3.800833317859241,14.80083331785924,14.80083331785924,134.55303016235675,1,0.03040873435093938,0.5304087343509394
6.0,7.634956775100762,-1.634956775100762,1.634956775100762,27.249279585012705,1,0.25574555427592993,0.25574555427592993
10.0,-5.512708994530083,15.512708994530083,15.512708994530083,155.1270899453008,1,0.08207163577665116,0.5820716357766511
3.64,7.716939084816074,-4.076939084816074,4.076939084816074,112.00382101143059,1,0.15354378898960036,0.6535437889896003
3.4,2.474781694971695,0.9252183050283049,0.9252183050283049,27.21230308906779,1,0.45501061705078893,0.45501061705078893
2.53,8.307510134622735,-5.7775101346227355,5.7775101346227355,228.36008437244018,1,0.1872353989108026,0.1872353989108026
12.17,10.395894422142012,1.7741055778579877,1.7741055778579877,14.577695791766537,1,0.46148134879931574,0.9614813487993157
6.6,10.976105331955416,-4.376105331955417,4.376105331955417,66.30462624174875,1,0.22585828561351212,0.7258582856135121
5.74,6.056132344877345,-0.316132344877345,0.316132344877345,5.507532140720295,0,0.9510920809134153,0.9510920809134153
5.96,-7.579831666666667,13.539831666666668,13.539831666666668,227.17838366890382,1,0.10946476555413798,0.10946476555413798
5.12,21.46993292191746,-16.34993292191746,16.34993292191746,319.3346273812004,1,0.2642951116965129,0.2642951116965129
1.95,2.5374566666666665,-0.5874566666666665,0.5874566666666665,30.1259829059829,1,0.36972397483004904,0.869723974830049
9.75,7.122233226457496,2.627766773542504,2.627766773542504,26.951454087615428,1,0.3958845233796945,0.3958845233796945
5.64,5.061219523809516,0.5787804761904836,0.5787804761904836,10.262065180682335,1,0.14561890537972322,0.6456189053797232
2.1,7.914858644767702,-5.8148586447677015,5.8148586447677015,276.89803070322387,1,0.33024242780855173,0.8302424278085517
6.4,6.385765308865969,0.014234691134030975,0.014234691134030975,0.22241704896923398,0,0.708656132648755,0.708656132648755
2.65,5.576369116569807,-2.926369116569807,2.926369116569807,110.42902326678517,1,0.0839190505576568,0.5839190505576568
7.23,6.546518888888893,0.6834811111111074,0.6834811111111074,9.45340402643302,1,0.21702019460732558,0.7170201946073256
19.5,1.5298267357642423,17.970173264235758,17.970173264235758,92.1547346883885,1,0.1432068759582354,0.6432068759582354
2.35,2.8117990115440104,-0.46179901154401026,0.46179901154401026,19.651021767830223,1,0.16596571494984969,0.6659657149498497
3.99,3.890014047619051,0.09998595238094943,0.09998595238094943,2.5059135935075045,0,0.9903252887800869,0.9903252887800869
1.5,11.149826791994114,-9.649826791994114,9.649826791994114,643.3217861329409,1,0.3987526493327945,0.8987526493327944
2.0,2.683139722222222,-0.6831397222222222,0.6831397222222222,34.15698611111111,1,0.3997823205268788,0.8997823205268788
9.2,7.931723656535792,1.2682763434642075,1.2682763434642075,13.785612428958776,1,0.19086486130551716,0.19086486130551716
15.95,2.20794775554627,13.74205224445373,13.74205224445373,86.15706736334627,1,0.4552106263193465,0.4552106263193465
5.65,14.16661683034291,-8.51661683034291,8.51661683034291,150.7365810680161,1,0.1741987590734223,0.6741987590734223
9.5,13.793382620785119,-4.293382620785119,4.293382620785119,45.193501271422306,1,0.053751879008894554,0.5537518790088946
6.25,4.752970769785772,1.4970292302142276,1.4970292302142276,23.952467683427642,1,0.2587796559693759,0.2587796559693759
7.38,11.759067630912346,-4.379067630912346,4.379067630912346,59.336959768459984,1,0.20017063543041153,0.7001706354304116
1.18,3.3206869276397852,-2.140686927639785,2.140686927639785,181.4141464101513,1,0.497278680176672,0.497278680176672
0.75635,0.7103127506746034,0.046037249325396545,0.046037249325396545,6.086765297203219,0,0.7287930598721146,0.7287930598721146
5.0,5.833852081251219,-0.8338520812512193,0.8338520812512193,16.677041625024387,1,0.15477209708748763,0.15477209708748763
2.35,2.593320551948052,-0.2433205519480519,0.2433205519480519,10.354066040342634,1,0.1583065899203724,0.6583065899203724
8.13,7.519775274725273,0.6102247252747279,0.6102247252747279,7.505839179270946,0,0.5574007810172594,0.5574007810172594
1.2,2.286479146871362,-1.0864791468713622,1.0864791468713622,90.53992890594685,1,0.22454755234822932,0.7245475523482293
16.85,23.454354552266068,-6.6043545522660665,6.6043545522660665,39.194982506030065,1,0.3150686077702028,0.8150686077702027
4.54,4.726070992063494,-0.18607099206349353,0.18607099206349353,4.098480001398536,0,0.9819648758062733,0.9819648758062733
13.2,-4.429691451870449,17.62969145187045,17.62969145187045,133.55826857477615,1,0.1314480853921946,0.6314480853921947
1.7,1.5024232419047618,0.19757675809523811,0.19757675809523811,11.62216224089636,1,0.49294910877789133,0.49294910877789133
9.5,-4.3824366700065935,13.882436670006594,13.882436670006594,146.1309123158589,1,0.07538351141916416,0.5753835114191641
7.1,6.930425000000005,0.1695749999999947,0.1695749999999947,2.3883802816900666,0,0.9561254806687071,0.9561254806687071
7.81,5.589209534632037,2.220790465367963,2.220790465367963,28.435217226222314,1,0.10699139921042455,0.10699139921042455
11.15,8.719684727005603,2.430315272994397,2.430315272994397,21.796549533582034,1,0.33983325194680447,0.8398332519468045
8.13,21.46993292191746,-13.33993292191746,13.33993292191746,164.08281576774243,1,0.007516233810952011,0.507516233810952
6.72,11.621150071921807,-4.9011500719218075,4.9011500719218075,72.93378083216976,1,0.018274662319814616,0.5182746623198147
5.0,9.074696169386169,-4.0746961693861685,4.0746961693861685,81.49392338772337,1,0.30847946218443284,0.8084794621844329
16.4,-2.156387350832019,18.55638735083202,18.55638735083202,113.14870335873184,1,0.20770717289648088,0.7077071728964809
2.1,7.7226512145136885,-5.622651214513688,5.622651214513688,267.74529592922323,1,0.03089592596557883,0.5308959259655788
5.5,5.97289114968365,-0.4728911496836501,0.4728911496836501,8.598020903339092,1,0.4644571252164489,0.9644571252164489
26.5,2.857037064260533,23.64296293573947,23.64296293573947,89.21872805939422,1,0.01653796406855179,0.5165379640685518
4.83,4.549325952380951,0.28067404761904946,0.28067404761904946,5.811056886522763,0,0.9902046936011855,0.9902046936011855
3.7,14.427027653935976,-10.727027653935977,10.727027653935977,289.9196663225939,1,0.35871393536690416,0.8587139353669042
15.08,14.195185056411157,0.884814943588843,0.884814943588843,5.867473100721771,0,0.9461684861910282,0.9461684861910282
13.21,19.47634522005004,-6.266345220050038,6.266345220050038,47.43637562490566,1,0.3341437969277948,0.8341437969277947
4.75,14.501361922263639,-9.751361922263639,9.751361922263639,205.29182994239238,1,0.16830769732985068,0.16830769732985068
3.6,6.542546802465246,-2.942546802465246,2.942546802465246,81.73741117959015,1,0.11599541018239418,0.6159954101823941
10.0,-3.2773487854863115,13.27734878548631,13.27734878548631,132.7734878548631,1,0.3797215274554698,0.8797215274554697
18.5,1.396658578514959,17.10334142148504,17.10334142148504,92.45049417018942,1,0.2594339406880636,0.7594339406880636
4.45,13.793382620785119,-9.343382620785118,9.343382620785118,209.96365439966556,1,0.40183494836578904,0.901834948365789
6.39,5.67615502858253,0.7138449714174699,0.7138449714174699,11.171282807785133,1,0.3379391977923456,0.8379391977923456
19.86,-0.08349408571858064,19.94349408571858,19.94349408571858,100.42041332184581,1,0.39936677902788986,0.8993667790278899
1.75,2.9533283779359856,-1.2033283779359856,1.2033283779359856,68.76162159634204,1,0.31313854150369624,0.31313854150369624
3.0,2.474781694971695,0.525218305028305,0.525218305028305,17.507276834276833,1,0.10597280614042642,0.6059728061404264
4.21,3.0502243650793655,1.1597756349206345,1.1597756349206345,27.548114843720533,1,0.4562594617610034,0.4562594617610034
2.49,2.501981666666666,-0.011981666666665891,0.011981666666665891,0.4811914323962205,0,0.6696006995309476,0.6696006995309476
7.95,6.914858644767702,1.035141355232298,1.035141355232298,13.020645977764755,1,0.39664117122789516,0.8966411712278952
2.1,2.437146371961368,-0.3371463719613681,0.3371463719613681,16.054589141017527,1,0.4536420814000425,0.4536420814000425
6.39,12.822024815525962,-6.4320248155259625,6.4320248155259625,100.65766534469425,1,0.12726454085659983,0.6272645408565998
8.67,17.311044503491203,-8.641044503491203,8.641044503491203,99.666026568526,1,0.26745842287130356,0.7674584228713035
3.99,4.690861666666667,-0.7008616666666665,0.7008616666666665,17.565455304928985,1,0.36656843584993987,0.8665684358499399
0.5,2.0059051422923484,-1.5059051422923484,1.5059051422923484,301.18102845846965,1,0.0015939320047866912,0.0015939320047866912
6.39,8.00658332251082,-1.616583322510821,1.616583322510821,25.298643544770282,1,0.1841177670698418,0.6841177670698417
6.39,11.585386449306416,-5.195386449306416,5.195386449306416,81.30495225831638,1,0.35415834322658485,0.8541583432265849
15.79,-2.733174668806239,18.523174668806238,18.523174668806238,117.30952925146447,1,0.0579735034075371,0.0579735034075371
7.95,8.192501543313538,-0.24250154331353801,0.24250154331353801,3.0503338781577107,0,0.7592528461533111,0.7592528461533111
6.64,8.981406388888885,-2.3414063888888856,2.3414063888888856,35.2621444109772,1,0.48207698113886804,0.9820769811388681
4.8,4.361323452380952,0.43867654761904795,0.43867654761904795,9.1390947420635,1,0.019550754646620205,0.5195507546466203
7.15,11.759067630912346,-4.609067630912346,4.609067630912346,64.46248434842443,1,0.19011873828326792,0.6901187382832679
6.45,6.334183466674415,0.11581653332558517,0.11581653332558517,1.7956051678385296,0,0.5949809693272881,0.5949809693272881
9.32,7.78519691650063,1.5348030834993702,1.5348030834993702,16.467844243555476,1,0.31142431902343176,0.8114243190234318
6.0,5.9364583333333325,0.0635416666666675,0.0635416666666675,1.0590277777777914,0,0.6406996140723284,0.6406996140723284
5.62,13.290356670274164,-7.670356670274164,7.670356670274164,136.48321477356166,1,0.08994320754320156,0.08994320754320156
10.15,8.642799950940189,1.5072000490598114,1.5072000490598114,14.849261567091737,1,0.2606355694015237,0.7606355694015237
3.57,6.18224480880231,-2.6122448088023105,2.6122448088023105,73.17212349586303,1,0.12771103911766335,0.6277110391176633
18.0,20.46993292191746,-2.4699329219174615,2.4699329219174615,13.72184956620812,1,0.10031636840817298,0.6003163684081729
13.9,12.857037064260533,1.0429629357394674,1.0429629357394674,7.503330472945809,0,0.8342045345102775,0.8342045345102775
10.8,12.329934648145974,-1.5299346481459732,1.5299346481459732,14.166061556907158,1,0.43407137571125176,0.9340713757112518
5.48,7.122233226457496,-1.6422332264574955,1.6422332264574955,29.9677596068886,1,0.3214160302905338,0.8214160302905338
12.56,-1.656722310601447,14.216722310601448,14.216722310601448,113.19046425638095,1,0.3420166058169017,0.8420166058169016
5.12,4.649852956349208,0.4701470436507922,0.4701470436507922,9.182559446304534,1,0.15228969997070657,0.6522896999707066
32.0,-4.879634090841385,36.879634090841385,36.879634090841385,115.24885653387933,1,0.00665139023542749,0.5066513902354275
5.0,6.7226512145136885,-1.7226512145136885,1.7226512145136885,34.453024290273774,1,0.27351074753300514,0.7735107475330052
3.85,14.316111944090752,-10.466111944090752,10.466111944090752,271.8470634828767,1,0.3839492853858585,0.8839492853858585
5.99,5.312023968253967,0.6779760317460335,0.6779760317460335,11.318464636828605,1,0.4606079420788215,0.9606079420788215
4.85,6.7647023015873025,-1.9147023015873028,1.9147023015873028,39.47839797087222,1,0.16962134919746713,0.6696213491974672
2.5,8.554279361120905,-6.054279361120905,6.054279361120905,242.17117444483617,1,0.37219184417408313,0.37219184417408313
7.19,17.271952246960634,-10.081952246960633,10.081952246960633,140.22186713436207,1,0.10271464500329064,0.6027146450032906
4.3,14.867959967917763,-10.567959967917762,10.567959967917762,245.76651088180844,1,0.005519110450390552,0.5055191104503906
4.0,4.8231249181374185,-0.8231249181374185,0.8231249181374185,20.57812295343546,1,0.07037510653405316,0.5703751065340532
2.95,3.145406486291486,-0.19540648629148594,0.19540648629148594,6.6239486878469815,0,0.9044482008492564,0.9044482008492564
1.75,2.929602526632255,-1.1796025266322552,1.1796025266322552,67.40585866470029,1,0.10008345055416507,0.600083450554165
3.43,3.449748055555554,-0.019748055555553812,0.019748055555553812,0.5757450599286825,0,0.9157631739113754,0.9157631739113754
4.14,4.218057719763038,-0.07805771976303788,0.07805771976303788,1.8854521681893208,0,0.6293269379995916,0.6293269379995916
2.79,4.218057719763038,-1.4280577197630375,1.4280577197630375,51.18486450763575,1,0.13679840741864557,0.6367984074186456
16.25,-8.5006446,24.7506446,24.7506446,152.3116590769231,1,0.26233082382423967,0.26233082382423967
3.45,13.857037064260533,-10.407037064260532,10.407037064260532,301.6532482394357,1,0.023880715960554355,0.023880715960554355
6.5,13.567448632523774,-7.067448632523774,7.067448632523774,108.72997896190422,1,0.3825796542275344,0.8825796542275344
8.19,6.554687063492064,1.635312936507935,1.635312936507935,19.96719092195281,1,0.29284085853182734,0.7928408585318274
9.25,8.224070000000001,1.025929999999999,1.025929999999999,11.091135135135124,1,0.26041907242243584,0.7604190724224358
6.99,11.759067630912346,-4.769067630912346,4.769067630912346,68.2270047340822,1,0.23834570257125726,0.7383457025712572
10.9,-2.4229579334554368,13.322957933455438,13.322957933455438,122.22897186656365,1,0.21125273201593442,0.7112527320159344
2.6,2.2421006687756684,0.3578993312243317,0.3578993312243317,13.765358893243526,1,0.3146985980026996,0.3146985980026996
18.75,4.691799650709145,14.058200349290855,14.058200349290855,74.97706852955123,1,0.1243043671451542,0.6243043671451542
5.45,4.623552857142856,0.8264471428571438,0.8264471428571438,15.164167758846675,1,0.2154594214270414,0.7154594214270413
