id_categoria_marca,ano,mileage,id_transmissao,id_max_power_group,resale_price_Lakh
0.07353108606611604,2021.0,20.0,0.1313588447382279,0.20664410886178067,7.0
0.07353108606611604,2017.0,21.4,0.1313588447382279,0.20664410886178067,5.75
0.07353108606611604,2014.0,22.41,0.1313588447382279,0.20664410886178067,4.64
0.07353108606611604,2022.0,34.05,0.1313588447382279,0.20664410886178067,5.58
0.07353108606611604,2014.0,20.51,0.1313588447382279,0.44604017224294634,6.47
0.07353108606611604,2017.0,17.8,0.1313588447382279,0.44604017224294634,7.25
0.07353108606611604,2019.0,33.0,0.1313588447382279,0.20664410886178067,3.9
0.9036402800773355,2018.0,13.68,0.1313588447382279,0.44604017224294634,20.5
0.07353108606611604,2021.0,21.74,0.1313588447382279,0.20664410886178067,4.73
0.9036402800773355,2013.0,16.36,0.5831023826138171,0.44604017224294634,17.5
0.07353108606611604,2019.0,18.0,0.5831023826138171,0.44604017224294634,10.25
0.07353108606611604,2014.0,25.8,0.1313588447382279,0.20664410886178067,3.2
0.07353108606611604,2020.0,17.3,0.1313588447382279,0.44604017224294634,11.0
0.07353108606611604,2019.0,17.0,0.5831023826138171,0.44604017224294634,9.17
0.07353108606611604,2019.0,21.21,0.1313588447382279,0.20664410886178067,5.38
0.07353108606611604,2013.0,18.6,0.1313588447382279,0.20664410886178067,4.31
0.07353108606611604,2013.0,16.47,0.1313588447382279,0.20664410886178067,2.45
0.07353108606611604,2010.0,17.5,0.1313588447382279,0.20664410886178067,2.31
0.07353108606611604,2017.0,23.84,0.5831023826138171,0.20664410886178067,4.98
0.07353108606611604,2011.0,13.9,0.5831023826138171,0.44604017224294634,3.5
0.07353108606611604,2017.0,18.9,0.1313588447382279,0.20664410886178067,4.65
0.07353108606611604,2019.0,23.0,0.1313588447382279,0.20664410886178067,9.52
0.07353108606611604,2017.0,20.3,0.1313588447382279,0.20664410886178067,4.5
0.07353108606611604,2019.0,15.1,0.5831023826138171,0.44604017224294634,16.0
0.07353108606611604,2014.0,22.9,0.1313588447382279,0.20664410886178067,4.8
0.07353108606611604,2016.0,23.1,0.5831023826138171,0.20664410886178067,5.0
0.07353108606611604,2015.0,23.2,0.1313588447382279,0.20664410886178067,2.0
0.07353108606611604,2017.0,23.65,0.1313588447382279,0.20664410886178067,6.92
0.9036402800773355,2019.0,13.68,0.1313588447382279,0.44604017224294634,17.0
0.07353108606611604,2017.0,17.5,0.1313588447382279,0.20664410886178067,7.6
0.07353108606611604,2012.0,21.9,0.1313588447382279,0.20664410886178067,4.85
0.07353108606611604,2018.0,23.95,0.1313588447382279,0.20664410886178067,3.49
0.07353108606611604,2019.0,17.0,0.1313588447382279,0.44604017224294634,7.1
0.07353108606611604,2010.0,19.81,0.1313588447382279,0.20664410886178067,2.45
0.07353108606611604,2019.0,30.48,0.1313588447382279,0.20664410886178067,5.64
0.07353108606611604,2021.0,32.52,0.1313588447382279,0.20664410886178067,5.5
1.5067380125965582,2013.0,18.88,0.5831023826138171,0.44604017224294634,11.0
0.07353108606611604,2019.0,18.24,0.1313588447382279,0.44604017224294634,6.99
0.07353108606611604,2019.0,33.54,0.1313588447382279,0.20664410886178067,5.34
0.07353108606611604,2019.0,12.95,0.5831023826138171,0.44604017224294634,17.0
0.07353108606611604,2018.0,21.4,0.5831023826138171,0.20664410886178067,7.45
0.07353108606611604,2018.0,24.7,0.1313588447382279,0.20664410886178067,2.8
0.07353108606611604,2019.0,19.34,0.1313588447382279,0.44604017224294634,11.0
0.07353108606611604,2016.0,14.1,0.1313588447382279,0.44604017224294634,6.0
1.5067380125965582,2014.0,18.88,0.5831023826138171,0.44604017224294634,10.0
0.07353108606611604,2016.0,23.84,0.1313588447382279,0.20664410886178067,3.64
0.07353108606611604,2010.0,17.0,0.1313588447382279,0.20664410886178067,3.4
0.07353108606611604,2016.0,21.94,0.1313588447382279,0.20664410886178067,2.53
0.07353108606611604,2021.0,16.35,0.5831023826138171,0.44604017224294634,12.17
0.07353108606611604,2018.0,17.4,0.5831023826138171,0.20664410886178067,6.6
0.07353108606611604,2019.0,18.9,0.1313588447382279,0.20664410886178067,5.74
0.07353108606611604,2018.0,22.38,0.1313588447382279,0.20664410886178067,5.96
0.07353108606611604,2019.0,20.89,0.5831023826138171,0.20664410886178067,5.12
0.07353108606611604,2010.0,19.0,0.1313588447382279,0.20664410886178067,1.95
0.07353108606611604,2018.0,16.55,0.1313588447382279,0.44604017224294634,9.75
0.07353108606611604,2019.0,21.4,0.1313588447382279,0.20664410886178067,5.64
0.07353108606611604,2013.0,22.74,0.1313588447382279,0.20664410886178067,2.1
0.07353108606611604,2014.0,20.14,0.1313588447382279,0.20664410886178067,6.4
0.07353108606611604,2012.0,20.92,0.1313588447382279,0.20664410886178067,2.65
0.07353108606611604,2016.0,17.8,0.1313588447382279,0.44604017224294634,7.23
0.9036402800773355,2023.0,13.79,0.1313588447382279,0.44604017224294634,19.5
0.07353108606611604,2012.0,20.36,0.1313588447382279,0.20664410886178067,2.35
0.07353108606611604,2012.0,22.41,0.1313588447382279,0.20664410886178067,3.99
0.07353108606611604,2008.0,17.8,0.1313588447382279,0.20664410886178067,1.5
0.07353108606611604,2014.0,21.1,0.1313588447382279,0.20664410886178067,2.0
0.9036402800773355,2017.0,15.1,0.5831023826138171,0.44604017224294634,9.2
0.07353108606611604,2018.0,15.1,0.5831023826138171,0.44604017224294634,15.95
0.07353108606611604,2017.0,22.54,0.1313588447382279,0.20664410886178067,5.65
0.9036402800773355,2021.0,18.97,0.1313588447382279,0.44604017224294634,9.5
0.07353108606611604,2015.0,18.6,0.1313588447382279,0.20664410886178067,6.25
0.07353108606611604,2018.0,17.21,0.5831023826138171,0.44604017224294634,7.38
0.07353108606611604,2010.0,18.6,0.1313588447382279,0.20664410886178067,1.18
0.07353108606611604,2008.0,17.92,0.1313588447382279,0.20664410886178067,0.75635
0.07353108606611604,2017.0,25.2,0.1313588447382279,0.20664410886178067,5.0
0.07353108606611604,2012.0,19.7,0.1313588447382279,0.20664410886178067,2.35
0.07353108606611604,2016.0,24.3,0.1313588447382279,0.20664410886178067,8.13
0.07353108606611604,2009.0,16.0,0.1313588447382279,0.20664410886178067,1.2
0.9036402800773355,2023.0,18.41,0.5831023826138171,0.44604017224294634,16.85
0.07353108606611604,2015.0,25.24,0.1313588447382279,0.20664410886178067,4.54
0.07353108606611604,2019.0,15.8,0.1313588447382279,0.44604017224294634,13.2
0.07353108606611604,2008.0,21.79,0.1313588447382279,0.20664410886178067,1.7
1.5067380125965582,2011.0,17.05,0.5831023826138171,0.44604017224294634,9.5
0.07353108606611604,2018.0,17.5,0.1313588447382279,0.20664410886178067,7.1
0.07353108606611604,2017.0,17.01,0.5831023826138171,0.44604017224294634,7.81
0.9036402800773355,2014.0,19.3,0.5831023826138171,0.44604017224294634,11.15
0.07353108606611604,2021.0,19.6,0.5831023826138171,0.20664410886178067,8.13
0.07353108606611604,2019.0,17.36,0.5831023826138171,0.20664410886178067,6.72
0.07353108606611604,2014.0,17.4,0.1313588447382279,0.44604017224294634,5.0
0.9036402800773355,2016.0,12.55,0.5831023826138171,0.44604017224294634,16.4
0.07353108606611604,2012.0,18.06,0.1313588447382279,0.20664410886178067,2.1
0.07353108606611604,2022.0,34.05,0.1313588447382279,0.20664410886178067,5.5
1.5067380125965582,2017.0,17.05,0.5831023826138171,0.44604017224294634,26.5
0.07353108606611604,2015.0,18.9,0.1313588447382279,0.20664410886178067,4.83
0.07353108606611604,2021.0,22.05,0.1313588447382279,0.20664410886178067,3.7
0.9036402800773355,2019.0,15.1,0.5831023826138171,0.44604017224294634,15.08
0.9036402800773355,2020.0,20.8,0.1313588447382279,0.44604017224294634,13.21
0.07353108606611604,2020.0,19.01,0.1313588447382279,0.20664410886178067,4.75
0.07353108606611604,2014.0,24.0,0.1313588447382279,0.20664410886178067,3.6
1.5067380125965582,2012.0,18.88,0.5831023826138171,0.44604017224294634,10.0
0.9036402800773355,2019.0,14.67,0.5831023826138171,0.44604017224294634,18.5
0.07353108606611604,2021.0,22.3,0.1313588447382279,0.20664410886178067,4.45
0.07353108606611604,2015.0,17.4,0.1313588447382279,0.44604017224294634,6.39
0.07353108606611604,2022.0,0.0,0.5831023826138171,0.44604017224294634,19.86
0.07353108606611604,2010.0,15.37,0.1313588447382279,0.20664410886178067,1.75
0.07353108606611604,2010.0,17.0,0.1313588447382279,0.20664410886178067,3.0
0.07353108606611604,2012.0,22.38,0.1313588447382279,0.20664410886178067,4.21
0.07353108606611604,2012.0,19.4,0.1313588447382279,0.20664410886178067,2.49
0.07353108606611604,2013.0,13.5,0.1313588447382279,0.44604017224294634,7.95
0.07353108606611604,2012.0,21.79,0.1313588447382279,0.20664410886178067,2.1
0.07353108606611604,2021.0,20.3,0.5831023826138171,0.20664410886178067,6.39
0.07353108606611604,2017.0,17.01,0.1313588447382279,0.44604017224294634,8.67
0.07353108606611604,2016.0,18.9,0.1313588447382279,0.20664410886178067,3.99
0.07353108606611604,2009.0,18.0,0.1313588447382279,0.20664410886178067,0.5
0.07353108606611604,2017.0,18.6,0.1313588447382279,0.20664410886178067,6.39
0.07353108606611604,2017.0,21.9,0.1313588447382279,0.20664410886178067,6.39
0.07353108606611604,2017.0,22.1,0.1313588447382279,0.20664410886178067,7.95
0.07353108606611604,2017.0,25.2,0.1313588447382279,0.20664410886178067,6.64
0.07353108606611604,2016.0,21.21,0.1313588447382279,0.20664410886178067,4.8
0.07353108606611604,2018.0,28.4,0.1313588447382279,0.20664410886178067,7.15
0.07353108606611604,2017.0,20.4,0.1313588447382279,0.20664410886178067,6.45
0.07353108606611604,2017.0,22.0,0.5831023826138171,0.44604017224294634,9.32
0.07353108606611604,2017.0,18.6,0.1313588447382279,0.20664410886178067,6.0
0.07353108606611604,2017.0,23.65,0.1313588447382279,0.20664410886178067,5.62
1.5067380125965582,2012.0,14.7,0.5831023826138171,0.44604017224294634,10.15
0.07353108606611604,2016.0,26.6,0.1313588447382279,0.20664410886178067,3.57
0.07353108606611604,2021.0,18.1,0.5831023826138171,0.44604017224294634,18.0
0.9036402800773355,2013.0,17.11,0.5831023826138171,0.44604017224294634,13.9
0.07353108606611604,2018.0,17.0,0.5831023826138171,0.44604017224294634,10.8
0.07353108606611604,2019.0,18.9,0.1313588447382279,0.20664410886178067,5.48
0.07353108606611604,2019.0,14.8,0.5831023826138171,0.44604017224294634,12.56
0.07353108606611604,2016.0,18.0,0.1313588447382279,0.20664410886178067,5.12
0.07353108606611604,2019.0,10.91,0.5831023826138171,0.44604017224294634,32.0
0.07353108606611604,2011.0,16.55,0.1313588447382279,0.44604017224294634,5.0
0.07353108606611604,2016.0,23.84,0.1313588447382279,0.20664410886178067,3.85
0.07353108606611604,2021.0,32.52,0.1313588447382279,0.20664410886178067,5.99
0.07353108606611604,2018.0,23.84,0.1313588447382279,0.20664410886178067,4.85
0.07353108606611604,2014.0,21.1,0.1313588447382279,0.20664410886178067,2.5
0.07353108606611604,2021.0,19.17,0.1313588447382279,0.20664410886178067,7.19
0.07353108606611604,2022.0,22.3,0.1313588447382279,0.20664410886178067,4.3
0.07353108606611604,2014.0,20.45,0.1313588447382279,0.20664410886178067,4.0
0.07353108606611604,2013.0,18.9,0.1313588447382279,0.20664410886178067,2.95
0.07353108606611604,2010.0,15.64,0.1313588447382279,0.20664410886178067,1.75
0.07353108606611604,2014.0,18.9,0.1313588447382279,0.20664410886178067,3.43
0.07353108606611604,2012.0,16.8,0.1313588447382279,0.44604017224294634,4.14
0.07353108606611604,2012.0,18.9,0.1313588447382279,0.20664410886178067,2.79
0.07353108606611604,2022.0,20.08,0.1313588447382279,0.44604017224294634,16.25
0.9036402800773355,2013.0,20.5,0.1313588447382279,0.44604017224294634,3.45
0.07353108606611604,2020.0,20.1,0.5831023826138171,0.20664410886178067,6.5
0.07353108606611604,2017.0,15.29,0.1313588447382279,0.44604017224294634,8.19
0.07353108606611604,2017.0,17.21,0.5831023826138171,0.44604017224294634,9.25
0.07353108606611604,2018.0,20.73,0.1313588447382279,0.20664410886178067,6.99
0.9036402800773355,2020.0,16.8,0.1313588447382279,0.44604017224294634,10.9
0.07353108606611604,2010.0,21.1,0.1313588447382279,0.20664410886178067,2.6
0.07353108606611604,2020.0,0.0,0.5831023826138171,0.44604017224294634,18.75
0.07353108606611604,2018.0,23.84,0.5831023826138171,0.20664410886178067,5.45
0.9036402800773355,2015.0,9.4,0.5831023826138171,1.7586984369614505,25.99
0.07353108606611604,2016.0,17.01,0.1313588447382279,0.44604017224294634,5.1
0.07353108606611604,2014.0,19.02,0.1313588447382279,0.20664410886178067,1.72
0.07353108606611604,2018.0,17.0,0.1313588447382279,0.20664410886178067,4.5
0.07353108606611604,2016.0,28.4,0.1313588447382279,0.20664410886178067,6.1
0.07353108606611604,2010.0,19.81,0.1313588447382279,0.20664410886178067,2.8
0.07353108606611604,2016.0,13.0,0.1313588447382279,0.44604017224294634,9.34
0.07353108606611604,2017.0,24.3,0.1313588447382279,0.20664410886178067,7.0
0.07353108606611604,2011.0,18.5,0.1313588447382279,0.20664410886178067,2.85
0.07353108606611604,2016.0,17.8,0.1313588447382279,0.44604017224294634,4.84
0.07353108606611604,2018.0,20.51,0.1313588447382279,0.20664410886178067,4.76
0.07353108606611604,2020.0,18.6,0.1313588447382279,0.20664410886178067,8.0
0.9036402800773355,2019.0,19.56,0.5831023826138171,0.20664410886178067,7.99
0.07353108606611604,2021.0,17.4,0.1313588447382279,0.44604017224294634,9.75
0.07353108606611604,2009.0,13.93,0.1313588447382279,0.44604017224294634,2.5
0.07353108606611604,2013.0,18.5,0.1313588447382279,0.20664410886178067,3.37
0.9036402800773355,2019.0,13.5,0.5831023826138171,1.7586984369614505,42.0
0.07353108606611604,2010.0,16.8,0.1313588447382279,0.44604017224294634,3.3
0.07353108606611604,2015.0,18.9,0.1313588447382279,0.20664410886178067,3.95
0.07353108606611604,2014.0,22.74,0.1313588447382279,0.20664410886178067,2.6
0.07353108606611604,2013.0,18.5,0.1313588447382279,0.20664410886178067,4.09
0.9036402800773355,2022.0,14.82,0.5831023826138171,0.44604017224294634,15.75
0.07353108606611604,2010.0,16.47,0.1313588447382279,0.20664410886178067,1.95
0.07353108606611604,2018.0,28.4,0.1313588447382279,0.20664410886178067,6.0
0.9036402800773355,2018.0,14.47,0.5831023826138171,2.571611793604306,53.0
0.07353108606611604,2012.0,25.44,0.1313588447382279,0.20664410886178067,1.95
0.07353108606611604,2015.0,17.4,0.1313588447382279,0.44604017224294634,5.05
0.07353108606611604,2022.0,19.33,0.1313588447382279,0.20664410886178067,7.25
0.07353108606611604,2013.0,16.8,0.1313588447382279,0.44604017224294634,5.27
0.07353108606611604,2018.0,19.67,0.1313588447382279,0.44604017224294634,11.5
0.07353108606611604,2021.0,21.01,0.1313588447382279,0.20664410886178067,5.37
0.07353108606611604,2019.0,15.1,0.1313588447382279,0.44604017224294634,13.0
0.07353108606611604,2009.0,17.8,0.1313588447382279,0.20664410886178067,1.2
0.07353108606611604,2015.0,16.0,0.1313588447382279,0.44604017224294634,5.5
0.07353108606611604,2017.0,23.84,0.1313588447382279,0.20664410886178067,3.75
0.07353108606611604,2016.0,18.9,0.1313588447382279,0.20664410886178067,4.4
0.9036402800773355,2022.0,16.2,0.1313588447382279,0.44604017224294634,17.8
0.07353108606611604,2015.0,18.5,0.1313588447382279,0.20664410886178067,2.9
0.07353108606611604,2014.0,31.79,0.1313588447382279,0.20664410886178067,3.2
0.07353108606611604,2018.0,23.0,0.1313588447382279,0.20664410886178067,6.0
0.07353108606611604,2012.0,16.47,0.1313588447382279,0.20664410886178067,2.54
0.07353108606611604,2015.0,26.59,0.1313588447382279,0.20664410886178067,5.0
0.07353108606611604,2021.0,17.29,0.1313588447382279,0.44604017224294634,11.5
0.07353108606611604,2015.0,19.1,0.1313588447382279,0.20664410886178067,4.5
0.07353108606611604,2017.0,21.94,0.1313588447382279,0.20664410886178067,3.0
0.07353108606611604,2020.0,22.0,0.1313588447382279,0.20664410886178067,5.25
0.07353108606611604,2018.0,19.34,0.5831023826138171,0.20664410886178067,5.65
0.9036402800773355,2020.0,13.96,0.5831023826138171,0.44604017224294634,15.99
0.07353108606611604,2013.0,25.8,0.1313588447382279,0.20664410886178067,2.45
0.07353108606611604,2015.0,17.8,0.1313588447382279,0.20664410886178067,5.15
0.07353108606611604,2021.0,17.03,0.1313588447382279,0.44604017224294634,8.8
0.07353108606611604,2014.0,26.0,0.1313588447382279,0.20664410886178067,5.03
0.07353108606611604,2018.0,18.9,0.1313588447382279,0.20664410886178067,4.65
0.9036402800773355,2021.0,0.0,0.5831023826138171,0.44604017224294634,18.0
0.07353108606611604,2019.0,33.0,0.1313588447382279,0.20664410886178067,4.75
0.07353108606611604,2014.0,19.34,0.5831023826138171,0.20664410886178067,3.35
0.07353108606611604,2014.0,19.81,0.1313588447382279,0.20664410886178067,3.12
0.07353108606611604,2018.0,17.6,0.5831023826138171,0.44604017224294634,9.87
0.9036402800773355,2011.0,12.07,0.5831023826138171,1.7586984369614505,20.0
0.07353108606611604,2017.0,22.77,0.1313588447382279,0.20664410886178067,7.5
0.07353108606611604,2016.0,18.6,0.1313588447382279,0.20664410886178067,5.5
0.9036402800773355,2009.0,17.0,0.1313588447382279,0.44604017224294634,2.65
0.07353108606611604,2017.0,19.15,0.5831023826138171,0.20664410886178067,4.49
0.07353108606611604,2022.0,17.69,0.1313588447382279,0.44604017224294634,10.5
0.07353108606611604,2019.0,21.21,0.5831023826138171,0.20664410886178067,6.03
0.07353108606611604,2016.0,17.43,0.1313588447382279,0.44604017224294634,6.1
0.07353108606611604,2021.0,17.29,0.1313588447382279,0.44604017224294634,9.0
1.5067380125965582,2013.0,12.7,0.5831023826138171,0.44604017224294634,20.0
0.07353108606611604,2017.0,16.0,0.1313588447382279,0.44604017224294634,14.0
0.07353108606611604,2014.0,26.0,0.1313588447382279,0.20664410886178067,9.0
0.07353108606611604,2017.0,23.01,0.1313588447382279,0.20664410886178067,2.97
0.07353108606611604,2019.0,17.0,0.1313588447382279,0.44604017224294634,6.66
0.07353108606611604,2018.0,26.6,0.1313588447382279,0.20664410886178067,4.18
0.07353108606611604,2018.0,19.0,0.1313588447382279,0.20664410886178067,4.5
0.07353108606611604,2004.0,10.1,0.5831023826138171,0.44604017224294634,1.7
0.07353108606611604,2012.0,26.3,0.1313588447382279,0.20664410886178067,2.15
0.9036402800773355,2021.0,18.6,0.5831023826138171,0.44604017224294634,32.0
0.07353108606611604,2011.0,20.92,0.1313588447382279,0.20664410886178067,2.2
0.07353108606611604,2019.0,21.79,0.1313588447382279,0.20664410886178067,5.0
0.9036402800773355,2012.0,13.7,0.5831023826138171,0.44604017224294634,5.5
0.07353108606611604,2014.0,20.51,0.1313588447382279,0.20664410886178067,2.84
0.07353108606611604,2014.0,25.01,0.1313588447382279,0.20664410886178067,3.0
0.07353108606611604,2021.0,20.7,0.1313588447382279,0.20664410886178067,6.39
0.9036402800773355,2021.0,19.16,0.5831023826138171,0.44604017224294634,42.0
0.07353108606611604,2022.0,34.05,0.1313588447382279,0.20664410886178067,6.0
0.07353108606611604,2015.0,17.21,0.1313588447382279,0.44604017224294634,3.0
0.07353108606611604,2017.0,28.09,0.1313588447382279,0.20664410886178067,6.0
0.07353108606611604,2019.0,20.3,0.1313588447382279,0.20664410886178067,4.8
0.07353108606611604,2020.0,16.82,0.1313588447382279,0.44604017224294634,8.5
0.07353108606611604,2021.0,31.2,0.1313588447382279,0.20664410886178067,4.65
0.07353108606611604,2021.0,20.7,0.5831023826138171,0.20664410886178067,7.25
0.07353108606611604,2010.0,17.5,0.1313588447382279,0.20664410886178067,2.35
0.07353108606611604,2018.0,17.0,0.5831023826138171,0.44604017224294634,10.5
0.07353108606611604,2017.0,13.24,0.1313588447382279,0.44604017224294634,7.75
0.07353108606611604,2011.0,17.0,0.1313588447382279,0.20664410886178067,2.44
0.07353108606611604,2016.0,21.7,0.1313588447382279,0.20664410886178067,5.5
0.07353108606611604,2018.0,21.5,0.5831023826138171,0.44604017224294634,12.0
0.07353108606611604,2010.0,15.26,0.1313588447382279,0.44604017224294634,1.6
0.07353108606611604,2020.0,20.7,0.1313588447382279,0.20664410886178067,6.45
0.9036402800773355,2019.0,17.1,0.1313588447382279,0.44604017224294634,18.9
0.07353108606611604,2017.0,21.1,0.1313588447382279,0.20664410886178067,3.98
0.07353108606611604,2019.0,28.4,0.5831023826138171,0.20664410886178067,7.49
0.07353108606611604,2012.0,20.77,0.1313588447382279,0.20664410886178067,4.5
0.07353108606611604,2015.0,21.21,0.1313588447382279,0.20664410886178067,4.5
0.07353108606611604,2016.0,22.38,0.1313588447382279,0.20664410886178067,5.25
0.07353108606611604,2015.0,22.05,0.1313588447382279,0.20664410886178067,2.55
0.07353108606611604,2018.0,22.54,0.1313588447382279,0.20664410886178067,8.21
0.07353108606611604,2012.0,22.38,0.1313588447382279,0.20664410886178067,4.01
0.07353108606611604,2015.0,16.9,0.5831023826138171,0.20664410886178067,4.92
0.07353108606611604,2011.0,26.0,0.1313588447382279,0.20664410886178067,0.3
0.07353108606611604,2021.0,0.0,0.5831023826138171,0.44604017224294634,12.0
0.07353108606611604,2004.0,16.1,0.1313588447382279,0.20664410886178067,0.35
0.9036402800773355,2022.0,14.82,0.5831023826138171,0.44604017224294634,15.75
0.07353108606611604,2016.0,26.6,0.1313588447382279,0.20664410886178067,4.24
