full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,ID
3.525854303043631,2014.0,1995.0,0.2566333215136202,0.5831023826138171,90000.0,2.115077069666421,0.5149186383392457,184.0,5.0,18.88,0.5780531058996504,0.9227099304234484,122.0
3.428944290035574,2016.0,1199.0,0.445408208432582,0.1313588447382279,101386.0,0.1504650669892519,0.1803335450672707,84.0,5.0,23.84,0.3641120702970005,0.8683204154856445,123.0
2.7299742856995555,2010.0,1197.0,0.2566333215136202,0.1313588447382279,120000.0,0.6203282546085825,0.1803335450672707,78.91,5.0,17.0,0.3641120702970005,1.0961020230412228,124.0
3.1279142943715934,2016.0,1196.0,0.2566333215136202,0.1313588447382279,100000.0,0.6203282546085825,1.5302191084460808,61.7,5.0,21.94,2.2890652036343377,1.2231987490929124,125.0
3.428944290035574,2021.0,1199.0,1.30640076596682,0.5831023826138171,7662.0,0.1504650669892519,0.1803335450672707,118.3,5.0,16.35,0.5988691236058242,0.8683204154856445,126.0
3.173671784932268,2018.0,1197.0,0.2566333215136202,0.5831023826138171,29084.0,0.1504650669892519,0.1803335450672707,81.8,5.0,17.4,0.3641120702970005,1.0271992077985117,127.0
2.403638424770804,2019.0,1197.0,0.2566333215136202,0.1313588447382279,42090.0,0.1504650669892519,0.1803335450672707,81.8,5.0,18.9,0.3641120702970005,0.8683204154856445,128.0
1.8401125644413672,2018.0,1197.0,0.2566333215136202,0.1313588447382279,69553.0,0.1504650669892519,0.1803335450672707,88.5,5.0,22.38,0.3641120702970005,1.593888188315458,129.0
3.3497630439879496,2019.0,1197.0,1.30640076596682,0.5831023826138171,47844.0,0.6203282546085825,0.1803335450672707,81.8,5.0,20.89,0.3641120702970005,1.0271992077985117,130.0
3.2248243073796496,2010.0,998.0,0.445408208432582,0.1313588447382279,61633.0,0.6203282546085825,0.1803335450672707,67.1,5.0,19.0,0.3641120702970005,1.13052790997428,131.0
3.0139709420647565,2018.0,2498.0,0.445408208432582,0.1313588447382279,32000.0,0.6203282546085825,0.5149186383392457,105.0,6.0,16.55,0.5988691236058242,0.8683204154856445,132.0
2.098530516686384,2019.0,1197.0,0.2566333215136202,0.1313588447382279,64891.0,0.6203282546085825,0.1803335450672707,83.1,5.0,21.4,0.3641120702970005,1.281577182241788,133.0
2.7661864583540003,2013.0,796.0,0.2566333215136202,0.1313588447382279,80000.0,0.1504650669892519,0.1803335450672707,47.3,5.0,22.74,0.3641120702970005,1.8848762456852988,134.0
2.9817862586933552,2014.0,1498.0,0.2566333215136202,0.1313588447382279,100578.0,0.6203282546085825,0.5149186383392457,88.8,5.0,20.14,0.3641120702970005,0.8683204154856445,135.0
2.872641789268287,2012.0,998.0,0.445408208432582,0.1313588447382279,54007.0,0.1504650669892519,0.1803335450672707,67.1,5.0,20.92,0.3641120702970005,0.8683204154856445,136.0
2.3797262673653927,2016.0,1497.0,0.445408208432582,0.1313588447382279,46275.0,0.1504650669892519,0.1803335450672707,117.3,5.0,17.8,0.5780531058996504,0.8683204154856445,137.0
3.826884298707612,2023.0,1451.0,0.2566333215136202,0.1313588447382279,10000.0,0.1504650669892519,0.1803335450672707,141.0,5.0,13.79,0.5988691236058242,0.8683204154856445,138.0
3.2248243073796496,2012.0,1197.0,0.445408208432582,0.1313588447382279,52300.0,0.1504650669892519,0.1803335450672707,78.9,5.0,20.36,0.3641120702970005,0.7676996810762409,139.0
2.826884298707612,2012.0,1197.0,0.2566333215136202,0.1313588447382279,64302.0,0.1504650669892519,0.1803335450672707,88.5,5.0,22.41,0.5780531058996504,0.8683204154856445,140.0
3.826884298707612,2008.0,1086.0,0.2566333215136202,0.1313588447382279,100000.0,0.6203282546085825,0.1803335450672707,63.0,5.0,17.8,0.3641120702970005,0.9227099304234484,141.0
2.428944290035574,2014.0,814.0,0.2566333215136202,0.1313588447382279,74318.0,0.1504650669892519,0.1803335450672707,55.2,5.0,21.1,0.3641120702970005,1.4985046952688743,142.0
3.525854303043631,2017.0,1798.0,0.2566333215136202,0.5831023826138171,100000.0,0.1504650669892519,0.1803335450672707,177.0,5.0,15.1,0.5780531058996504,0.9227099304234484,143.0
3.826884298707612,2018.0,2179.0,1.30640076596682,0.5831023826138171,18000.0,0.1504650669892519,0.5149186383392457,152.8,7.0,15.1,0.5988691236058242,0.9227099304234484,144.0
2.872641789268287,2017.0,1396.0,0.445408208432582,0.1313588447382279,116263.0,1.365235730644157,0.5149186383392457,88.7,5.0,22.54,0.3641120702970005,1.1117169408591543,145.0
3.650793039651931,2021.0,999.0,0.2566333215136202,0.1313588447382279,20000.0,0.1504650669892519,0.1803335450672707,108.6,5.0,18.97,0.5780531058996504,1.8848762456852988,146.0
2.747703052659987,2015.0,1197.0,0.445408208432582,0.1313588447382279,93000.0,0.1504650669892519,0.1803335450672707,81.8,5.0,18.6,0.3641120702970005,0.8683204154856445,147.0
3.826884298707612,2018.0,1197.0,0.445408208432582,0.5831023826138171,64059.0,0.1504650669892519,0.1803335450672707,103.5,5.0,17.21,0.3641120702970005,0.7676996810762409,148.0
3.173671784932268,2010.0,1199.0,1.4186443333957626,0.1313588447382279,89748.0,2.115077069666421,0.1803335450672707,79.4,5.0,18.6,0.3641120702970005,1.281577182241788,149.0
