full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh
1081.0,2022.0,1197.0,3.0,1.0,30000.0,1.0,4.0,81.8,5.0,20.7,3.0,7.0,7.5
2157.0,2012.0,1248.0,3.0,1.0,55544.0,3.0,1.0,74.0,5.0,22.9,3.0,2.0,4.54
1780.0,2021.0,799.0,0.0,1.0,14811.0,1.0,4.0,53.6,5.0,20.71,3.0,4.0,4.08
2448.0,2022.0,1497.0,3.0,1.0,5500.0,1.0,4.0,113.1,5.0,17.7,8.0,9.0,11.25
827.0,2014.0,1499.0,3.0,1.0,50219.0,1.0,4.0,110.0,5.0,15.8,7.0,5.0,4.08
1557.0,2021.0,1199.0,0.0,0.0,14127.0,3.0,4.0,118.3,5.0,17.05,7.0,2.0,9.15
269.0,2017.0,1196.0,3.0,1.0,40000.0,1.0,4.0,86.8,5.0,18.16,8.0,1.0,4.5
2043.0,2010.0,995.0,3.0,1.0,80000.0,4.0,4.0,62.14,5.0,16.0,3.0,1.0,0.85
1279.0,2016.0,1199.0,0.0,1.0,69425.0,1.0,4.0,88.7,5.0,18.7,3.0,4.0,5.5
2462.0,2017.0,1591.0,3.0,0.0,30000.0,1.0,4.0,121.3,5.0,17.0,8.0,11.0,9.21
810.0,2019.0,1497.0,0.0,0.0,33000.0,3.0,4.0,121.3,5.0,14.8,7.0,2.0,9.0
433.0,2022.0,1482.0,0.0,0.0,11000.0,1.0,4.0,157.8,7.0,0.0,4.0,5.0,16.5
2465.0,2017.0,1591.0,3.0,1.0,23750.0,1.0,4.0,121.3,5.0,17.7,8.0,11.0,8.0
2426.0,2014.0,1591.0,3.0,0.0,100000.0,3.0,4.0,121.3,5.0,15.74,8.0,5.0,4.0
729.0,2011.0,1991.0,3.0,1.0,80000.0,3.0,1.0,147.9,5.0,18.3,8.0,5.0,2.5
555.0,2011.0,1497.0,0.0,0.0,63000.0,3.0,4.0,116.3,5.0,15.6,8.0,11.0,2.95
1823.0,2018.0,1999.0,3.0,0.0,51620.0,3.0,1.0,177.0,5.0,15.68,7.0,9.0,34.0
2534.0,2011.0,998.0,3.0,1.0,60014.0,3.0,4.0,67.1,5.0,18.9,3.0,4.0,2.75
1477.0,2014.0,1498.0,0.0,1.0,90000.0,1.0,1.0,98.6,7.0,24.2,4.0,1.0,5.5
440.0,2020.0,2199.0,4.0,0.0,42885.0,1.0,1.0,197.2,7.0,14.11,4.0,2.0,29.75
1582.0,2021.0,1199.0,0.0,0.0,38323.0,1.0,4.0,118.3,5.0,16.35,7.0,8.0,10.25
2824.0,2012.0,1197.0,3.0,1.0,70000.0,3.0,4.0,78.9,5.0,20.36,3.0,5.0,2.75
152.0,2021.0,796.0,0.0,1.0,10000.0,1.0,4.0,47.3,5.0,22.05,3.0,5.0,3.9
2363.0,2011.0,1598.0,3.0,1.0,120000.0,3.0,4.0,103.56,5.0,15.8,8.0,11.0,2.5
2423.0,2012.0,1591.0,3.0,1.0,120000.0,1.0,4.0,121.3,5.0,17.01,8.0,7.0,3.4
582.0,2015.0,1497.0,0.0,1.0,41585.0,1.0,4.0,117.3,5.0,17.4,8.0,11.0,5.94
163.0,2014.0,998.0,3.0,0.0,80000.0,0.0,4.0,67.0,5.0,23.95,3.0,3.0,2.5
1362.0,2021.0,999.0,3.0,1.0,20537.0,3.0,4.0,71.0,5.0,19.17,7.0,1.0,6.43
1008.0,2018.0,1194.0,3.0,1.0,54813.0,1.0,4.0,94.6,5.0,19.0,3.0,2.0,5.77
2401.0,2021.0,998.0,3.0,1.0,30000.0,1.0,4.0,118.3,5.0,18.0,7.0,7.0,10.2
225.0,2014.0,1198.0,3.0,1.0,64000.0,3.0,4.0,86.7,5.0,18.0,8.0,1.0,3.3
2176.0,2009.0,1248.0,3.0,1.0,120000.0,3.0,1.0,73.97,5.0,17.8,3.0,7.0,2.5
579.0,2016.0,1497.0,3.0,0.0,70000.0,3.0,4.0,117.3,5.0,18.0,8.0,5.0,6.6
2926.0,2021.0,998.0,0.0,1.0,6000.0,3.0,4.0,118.3,5.0,20.0,3.0,2.0,8.75
281.0,2019.0,1498.0,3.0,1.0,60000.0,1.0,1.0,99.2,5.0,26.1,8.0,7.0,5.9
323.0,2018.0,1197.0,0.0,1.0,74325.0,1.0,4.0,83.1,5.0,21.4,3.0,12.0,6.7
687.0,2017.0,1582.0,3.0,1.0,110000.0,1.0,1.0,126.2,5.0,19.67,7.0,4.0,8.5
1217.0,2007.0,2494.0,3.0,1.0,120000.0,3.0,1.0,102.0,8.0,12.8,4.0,8.0,2.85
1651.0,2013.0,1199.0,3.0,1.0,80000.0,1.0,1.0,73.9,5.0,22.07,3.0,5.0,3.4
2521.0,2012.0,998.0,0.0,1.0,71713.0,1.0,0.0,58.2,5.0,26.2,3.0,6.0,2.43
1466.0,2010.0,1198.0,3.0,1.0,100000.0,1.0,4.0,75.0,5.0,18.06,3.0,5.0,1.05
2165.0,2015.0,1197.0,0.0,1.0,62223.0,3.0,4.0,88.5,5.0,22.38,3.0,2.0,5.06
1540.0,2018.0,1497.0,0.0,0.0,109357.0,1.0,1.0,108.5,5.0,21.5,7.0,11.0,8.42
2311.0,2021.0,999.0,2.0,1.0,24317.0,1.0,4.0,71.0,7.0,20.0,4.0,2.0,7.0
323.0,2017.0,1197.0,0.0,1.0,54024.0,1.0,4.0,83.1,5.0,21.4,3.0,4.0,5.75
2121.0,2014.0,1197.0,0.0,1.0,42776.0,1.0,4.0,88.5,5.0,22.41,8.0,1.0,4.64
2522.0,2022.0,998.0,0.0,1.0,1962.0,1.0,0.0,55.9,5.0,34.05,3.0,3.0,5.58
895.0,2014.0,1462.0,0.0,1.0,18866.0,1.0,4.0,101.6,7.0,20.51,4.0,6.0,6.47
581.0,2017.0,1497.0,3.0,1.0,60000.0,1.0,4.0,117.3,5.0,17.8,8.0,4.0,7.25
141.0,2019.0,796.0,0.0,1.0,88667.0,1.0,0.0,47.3,5.0,33.0,3.0,11.0,3.9
1255.0,2018.0,2393.0,3.0,1.0,50000.0,1.0,1.0,147.8,7.0,13.68,4.0,7.0,20.5
1347.0,2021.0,999.0,0.0,1.0,31754.0,1.0,4.0,67.0,5.0,21.74,3.0,4.0,4.73
2623.0,2013.0,2179.0,3.0,0.0,70000.0,1.0,1.0,187.7,5.0,16.36,8.0,7.0,17.5
590.0,2019.0,1497.0,0.0,0.0,30000.0,1.0,4.0,117.6,5.0,18.0,8.0,5.0,10.25
224.0,2014.0,1498.0,3.0,1.0,60000.0,1.0,1.0,98.6,5.0,25.8,8.0,5.0,3.2
1451.0,2020.0,1497.0,0.0,1.0,66590.0,1.0,1.0,121.0,8.0,17.3,4.0,7.0,11.0
1533.0,2019.0,1198.0,3.0,0.0,23394.0,1.0,4.0,108.5,5.0,17.0,7.0,6.0,9.17
2165.0,2019.0,1197.0,3.0,1.0,51193.0,1.0,4.0,81.8,5.0,21.21,3.0,3.0,5.38
2165.0,2013.0,1197.0,0.0,1.0,92285.0,1.0,4.0,85.8,5.0,18.6,3.0,2.0,4.31
1663.0,2013.0,1198.0,2.0,1.0,96966.0,1.0,4.0,73.9,5.0,16.47,3.0,10.0,2.45
2130.0,2010.0,1298.0,3.0,1.0,62259.0,3.0,4.0,85.8,5.0,17.5,8.0,11.0,2.31
2261.0,2017.0,1199.0,0.0,0.0,29594.0,1.0,4.0,83.8,5.0,23.84,3.0,4.0,4.98
600.0,2011.0,1799.0,3.0,0.0,70000.0,3.0,4.0,130.2,5.0,13.9,8.0,5.0,3.5
1086.0,2017.0,1197.0,0.0,1.0,31600.0,1.0,4.0,82.0,5.0,18.9,3.0,6.0,4.65
797.0,2019.0,1498.0,3.0,1.0,42354.0,1.0,1.0,98.9,5.0,23.0,7.0,12.0,9.52
2290.0,2017.0,1199.0,3.0,1.0,60000.0,3.0,4.0,84.0,5.0,20.3,8.0,12.0,4.5
2704.0,2019.0,2179.0,3.0,0.0,30000.0,1.0,1.0,152.8,7.0,15.1,7.0,6.0,16.0
2157.0,2014.0,1248.0,0.0,1.0,79000.0,3.0,1.0,74.0,5.0,22.9,3.0,11.0,4.8
479.0,2016.0,998.0,0.0,0.0,27887.0,1.0,4.0,67.0,5.0,23.1,3.0,12.0,5.0
1794.0,2015.0,1248.0,3.0,1.0,80000.0,4.0,1.0,73.9,5.0,23.2,3.0,4.0,2.0
1872.0,2017.0,1248.0,0.0,1.0,65275.0,3.0,1.0,88.5,5.0,23.65,7.0,11.0,6.92
1240.0,2019.0,2393.0,3.0,1.0,50000.0,1.0,1.0,147.8,7.0,13.68,4.0,5.0,17.0
2500.0,2017.0,1199.0,3.0,1.0,29640.0,1.0,4.0,88.7,5.0,17.5,7.0,4.0,7.6
2890.0,2012.0,1396.0,3.0,1.0,86873.0,1.0,1.0,88.7,5.0,21.9,3.0,2.0,4.85
164.0,2018.0,998.0,0.0,1.0,79000.0,1.0,4.0,67.1,5.0,23.95,3.0,2.0,3.49
1528.0,2019.0,1198.0,3.0,1.0,30000.0,1.0,4.0,108.5,5.0,17.0,7.0,8.0,7.1
2821.0,2010.0,1086.0,2.0,1.0,49500.0,1.0,4.0,68.0,5.0,19.81,3.0,7.0,2.45
1920.0,2019.0,1086.0,4.0,1.0,27792.0,1.0,0.0,58.0,5.0,30.48,3.0,6.0,5.64
2507.0,2021.0,998.0,3.0,1.0,20000.0,1.0,0.0,58.3,5.0,32.52,3.0,6.0,5.5
17.0,2013.0,1995.0,0.0,0.0,39000.0,1.0,1.0,184.0,5.0,18.88,8.0,9.0,11.0
1641.0,2019.0,999.0,3.0,1.0,45000.0,1.0,4.0,108.6,5.0,18.24,3.0,5.0,6.99
2506.0,2019.0,998.0,3.0,1.0,68678.0,1.0,0.0,67.0,5.0,33.54,3.0,5.0,5.34
2326.0,2019.0,1999.0,3.0,0.0,30000.0,1.0,4.0,152.8,5.0,12.95,7.0,1.0,17.0
322.0,2018.0,1197.0,0.0,0.0,32647.0,1.0,4.0,83.1,5.0,21.4,3.0,11.0,7.45
138.0,2018.0,796.0,3.0,1.0,70000.0,1.0,4.0,47.3,5.0,24.7,3.0,1.0,2.8
911.0,2019.0,1462.0,3.0,1.0,60000.0,1.0,4.0,103.0,7.0,19.34,4.0,11.0,11.0
1891.0,2016.0,2179.0,3.0,1.0,90000.0,3.0,1.0,148.0,7.0,14.1,7.0,8.0,6.0
17.0,2014.0,1995.0,3.0,0.0,90000.0,2.0,1.0,184.0,5.0,18.88,8.0,11.0,10.0
2252.0,2016.0,1199.0,0.0,1.0,101386.0,1.0,4.0,84.0,5.0,23.84,3.0,2.0,3.64
2830.0,2010.0,1197.0,3.0,1.0,120000.0,3.0,4.0,78.91,5.0,17.0,3.0,12.0,3.4
847.0,2016.0,1196.0,3.0,1.0,100000.0,3.0,0.0,61.7,5.0,21.94,5.0,6.0,2.53
1575.0,2021.0,1199.0,4.0,0.0,7662.0,1.0,4.0,118.3,5.0,16.35,7.0,2.0,12.17
2879.0,2018.0,1197.0,3.0,0.0,29084.0,1.0,4.0,81.8,5.0,17.4,3.0,7.0,6.6
1054.0,2019.0,1197.0,3.0,1.0,42090.0,1.0,4.0,81.8,5.0,18.9,3.0,2.0,5.74
2165.0,2018.0,1197.0,3.0,1.0,69553.0,1.0,4.0,88.5,5.0,22.38,3.0,3.0,5.96
1146.0,2019.0,1197.0,4.0,0.0,47844.0,3.0,4.0,81.8,5.0,20.89,3.0,7.0,5.12
2788.0,2010.0,998.0,0.0,1.0,61633.0,3.0,4.0,67.1,5.0,19.0,3.0,4.0,1.95
2231.0,2018.0,2498.0,0.0,1.0,32000.0,3.0,1.0,105.0,6.0,16.55,7.0,2.0,9.75
323.0,2019.0,1197.0,3.0,1.0,64891.0,3.0,4.0,83.1,5.0,21.4,3.0,8.0,5.64
148.0,2013.0,796.0,3.0,1.0,80000.0,1.0,4.0,47.3,5.0,22.74,3.0,0.0,2.1
1647.0,2014.0,1498.0,3.0,1.0,100578.0,3.0,1.0,88.8,5.0,20.14,3.0,2.0,6.4
154.0,2012.0,998.0,0.0,1.0,54007.0,1.0,4.0,67.1,5.0,20.92,3.0,2.0,2.65
583.0,2016.0,1497.0,0.0,1.0,46275.0,1.0,4.0,117.3,5.0,17.8,8.0,2.0,7.23
1112.0,2023.0,1451.0,3.0,1.0,10000.0,1.0,4.0,141.0,5.0,13.79,7.0,2.0,19.5
2823.0,2012.0,1197.0,0.0,1.0,52300.0,1.0,4.0,78.9,5.0,20.36,3.0,5.0,2.35
2107.0,2012.0,1197.0,3.0,1.0,64302.0,1.0,4.0,88.5,5.0,22.41,8.0,2.0,3.99
1931.0,2008.0,1086.0,3.0,1.0,100000.0,3.0,4.0,63.0,5.0,17.8,3.0,11.0,1.5
776.0,2014.0,814.0,3.0,1.0,74318.0,1.0,4.0,55.2,5.0,21.1,3.0,10.0,2.0
1593.0,2017.0,1798.0,3.0,0.0,100000.0,1.0,4.0,177.0,5.0,15.1,8.0,11.0,9.2
2680.0,2018.0,2179.0,4.0,0.0,18000.0,1.0,1.0,152.8,7.0,15.1,7.0,11.0,15.95
2863.0,2017.0,1396.0,0.0,1.0,116263.0,4.0,1.0,88.7,5.0,22.54,3.0,1.0,5.65
1741.0,2021.0,999.0,3.0,1.0,20000.0,1.0,4.0,108.6,5.0,18.97,8.0,0.0,9.5
2875.0,2015.0,1197.0,0.0,1.0,93000.0,1.0,4.0,81.8,5.0,18.6,3.0,2.0,6.25
1658.0,2018.0,1197.0,0.0,0.0,64059.0,1.0,4.0,103.5,5.0,17.21,3.0,5.0,7.38
354.0,2010.0,1199.0,2.0,1.0,89748.0,2.0,4.0,79.4,5.0,18.6,3.0,8.0,1.18
1927.0,2008.0,1086.0,2.0,1.0,164359.0,4.0,4.0,62.1,5.0,17.92,3.0,8.0,0.75635
2158.0,2017.0,1248.0,3.0,1.0,70000.0,1.0,1.0,74.0,5.0,25.2,3.0,5.0,5.0
169.0,2012.0,796.0,0.0,1.0,63697.0,1.0,4.0,46.3,5.0,19.7,3.0,4.0,2.35
2480.0,2016.0,1248.0,4.0,1.0,79221.0,1.0,1.0,88.5,5.0,24.3,7.0,12.0,8.13
2043.0,2009.0,995.0,3.0,1.0,80000.0,1.0,4.0,62.14,5.0,16.0,3.0,7.0,1.2
2016.0,2023.0,1498.0,0.0,0.0,18000.0,1.0,4.0,147.5,5.0,18.41,8.0,9.0,16.85
474.0,2015.0,998.0,0.0,1.0,57521.0,1.0,4.0,65.7,5.0,25.24,3.0,2.0,4.54
699.0,2019.0,1591.0,3.0,1.0,40000.0,1.0,4.0,121.3,5.0,15.8,7.0,7.0,13.2
2517.0,2008.0,998.0,3.0,1.0,60000.0,1.0,4.0,67.0,5.0,21.79,3.0,12.0,1.7
2570.0,2011.0,1995.0,3.0,0.0,80000.0,3.0,1.0,184.0,5.0,17.05,7.0,7.0,9.5
2500.0,2018.0,1199.0,4.0,1.0,12724.0,3.0,4.0,88.7,5.0,17.5,7.0,6.0,7.1
2429.0,2017.0,1591.0,3.0,0.0,15504.0,1.0,4.0,121.3,5.0,17.01,8.0,11.0,7.81
1600.0,2014.0,1968.0,2.0,0.0,27277.0,1.0,1.0,141.0,5.0,19.3,8.0,3.0,11.15
2305.0,2021.0,1199.0,3.0,0.0,2024.0,1.0,4.0,84.8,5.0,19.6,8.0,2.0,8.13
2741.0,2019.0,1197.0,4.0,0.0,37610.0,1.0,4.0,81.8,5.0,17.36,8.0,1.0,6.72
581.0,2014.0,1497.0,3.0,1.0,37609.0,1.0,4.0,117.3,5.0,17.4,8.0,11.0,5.0
998.0,2016.0,2982.0,3.0,0.0,90000.0,1.0,1.0,168.5,7.0,12.55,7.0,9.0,16.4
1472.0,2012.0,1198.0,3.0,1.0,120000.0,1.0,4.0,75.0,5.0,18.06,3.0,5.0,2.1
2522.0,2022.0,998.0,0.0,1.0,20000.0,1.0,0.0,55.9,5.0,34.05,3.0,5.0,5.5
2563.0,2017.0,1995.0,0.0,0.0,55000.0,3.0,1.0,188.0,5.0,17.05,7.0,4.0,26.5
1086.0,2015.0,1197.0,0.0,1.0,46988.0,1.0,4.0,82.0,5.0,18.9,3.0,2.0,4.83
138.0,2021.0,796.0,3.0,1.0,20000.0,1.0,4.0,47.3,5.0,22.05,3.0,5.0,3.7
1590.0,2019.0,1798.0,3.0,0.0,67896.0,1.0,4.0,178.0,5.0,15.1,8.0,8.0,15.08
1997.0,2020.0,1493.0,4.0,1.0,17662.0,1.0,1.0,113.4,5.0,20.8,7.0,12.0,13.21
2270.0,2020.0,1199.0,3.0,1.0,15874.0,1.0,4.0,84.8,5.0,19.01,3.0,9.0,4.75
1065.0,2014.0,1120.0,3.0,1.0,70000.0,1.0,1.0,70.0,5.0,24.0,3.0,5.0,3.6
13.0,2012.0,1995.0,3.0,0.0,80000.0,2.0,1.0,184.0,5.0,18.88,8.0,12.0,10.0
2068.0,2019.0,1798.0,3.0,0.0,54000.0,1.0,4.0,177.4,5.0,14.67,8.0,9.0,18.5
1352.0,2021.0,799.0,3.0,1.0,10000.0,1.0,4.0,53.2,5.0,22.3,3.0,8.0,4.45
582.0,2015.0,1497.0,3.0,1.0,65253.0,1.0,4.0,117.3,5.0,17.4,8.0,12.0,6.39
719.0,2022.0,1493.0,0.0,0.0,5700.0,1.0,1.0,113.4,5.0,0.0,7.0,5.0,19.86
845.0,2010.0,1196.0,3.0,1.0,50000.0,4.0,4.0,73.0,7.0,15.37,5.0,9.0,1.75
2830.0,2010.0,1197.0,3.0,1.0,80000.0,3.0,4.0,78.91,5.0,17.0,3.0,1.0,3.0
2165.0,2012.0,1197.0,3.0,1.0,78249.0,4.0,4.0,88.5,5.0,22.38,3.0,2.0,4.21
392.0,2012.0,1198.0,3.0,1.0,53300.0,3.0,4.0,86.8,5.0,19.4,3.0,12.0,2.49
1626.0,2013.0,2477.0,3.0,1.0,100000.0,3.0,1.0,175.5,7.0,13.5,7.0,12.0,7.95
2534.0,2012.0,998.0,0.0,1.0,65000.0,1.0,4.0,67.0,5.0,21.79,3.0,5.0,2.1
1905.0,2021.0,1086.0,3.0,0.0,5482.0,1.0,4.0,68.0,5.0,20.3,3.0,5.0,6.39
2434.0,2017.0,1591.0,0.0,1.0,45364.0,3.0,4.0,121.3,5.0,17.01,8.0,1.0,8.67
1068.0,2016.0,1197.0,3.0,1.0,53000.0,3.0,4.0,82.0,5.0,18.9,3.0,5.0,3.99
2041.0,2009.0,995.0,3.0,1.0,60000.0,4.0,4.0,62.0,5.0,18.0,3.0,0.0,0.5
2862.0,2017.0,1197.0,3.0,1.0,51181.0,1.0,4.0,81.8,5.0,18.6,3.0,2.0,6.39
313.0,2017.0,1498.0,3.0,1.0,64898.0,1.0,1.0,98.6,7.0,21.9,7.0,1.0,6.39
682.0,2017.0,1396.0,0.0,1.0,70000.0,1.0,1.0,88.7,5.0,22.1,7.0,5.0,7.95
2161.0,2017.0,1248.0,4.0,1.0,36496.0,1.0,1.0,74.0,5.0,25.2,3.0,2.0,6.64
2165.0,2016.0,1197.0,3.0,1.0,43000.0,1.0,4.0,81.8,5.0,21.21,3.0,8.0,4.8
2134.0,2018.0,1248.0,3.0,1.0,99367.0,1.0,1.0,74.0,5.0,28.4,8.0,8.0,7.15
2174.0,2017.0,1197.0,0.0,1.0,48197.0,1.0,4.0,81.8,5.0,20.4,3.0,2.0,6.45
2441.0,2017.0,1582.0,3.0,0.0,76089.0,1.0,1.0,126.2,5.0,22.0,8.0,4.0,9.32
2910.0,2017.0,1197.0,3.0,1.0,50000.0,1.0,4.0,81.8,5.0,18.6,3.0,2.0,6.0
1870.0,2017.0,1248.0,3.0,1.0,50669.0,1.0,1.0,88.5,5.0,23.65,7.0,1.0,5.62
2608.0,2012.0,1985.0,3.0,0.0,109000.0,1.0,1.0,163.0,5.0,14.7,7.0,7.0,10.15
2521.0,2016.0,998.0,0.0,1.0,85246.0,1.0,0.0,58.1,5.0,26.6,3.0,12.0,3.57
119.0,2021.0,1493.0,2.0,0.0,12879.0,1.0,1.0,113.9,6.0,18.1,7.0,12.0,18.0
90.0,2013.0,1968.0,0.0,0.0,73000.0,3.0,1.0,174.3,5.0,17.11,8.0,4.0,13.9
2462.0,2018.0,1591.0,3.0,0.0,57600.0,1.0,4.0,121.3,5.0,17.0,8.0,7.0,10.8
1052.0,2019.0,1197.0,3.0,1.0,69561.0,3.0,4.0,81.8,5.0,18.9,3.0,1.0,5.48
694.0,2019.0,1591.0,3.0,0.0,19722.0,3.0,4.0,121.3,5.0,14.8,7.0,11.0,12.56
225.0,2016.0,1198.0,4.0,1.0,64134.0,1.0,4.0,86.7,5.0,18.0,8.0,6.0,5.12
868.0,2019.0,3198.0,3.0,0.0,90000.0,1.0,1.0,197.0,7.0,10.91,7.0,11.0,32.0
2233.0,2011.0,2498.0,3.0,1.0,90000.0,3.0,1.0,105.0,6.0,16.55,7.0,8.0,5.0
2269.0,2016.0,1199.0,0.0,1.0,108498.0,1.0,4.0,83.8,5.0,23.84,3.0,7.0,3.85
2505.0,2021.0,998.0,0.0,1.0,26032.0,1.0,0.0,58.3,5.0,32.52,3.0,5.0,5.99
2258.0,2018.0,1199.0,0.0,1.0,42000.0,1.0,4.0,84.0,5.0,23.84,3.0,12.0,4.85
775.0,2014.0,814.0,3.0,1.0,70000.0,1.0,4.0,55.2,5.0,21.1,3.0,12.0,2.5
1369.0,2021.0,999.0,4.0,1.0,15987.0,1.0,4.0,71.0,5.0,19.17,7.0,1.0,7.19
1352.0,2022.0,799.0,3.0,1.0,10000.0,1.0,4.0,53.2,5.0,22.3,3.0,9.0,4.3
748.0,2014.0,1461.0,3.0,1.0,100000.0,1.0,1.0,83.8,5.0,20.45,7.0,11.0,4.0
2542.0,2013.0,998.0,0.0,1.0,8889.0,1.0,4.0,67.1,5.0,18.9,3.0,5.0,2.95
1206.0,2010.0,1193.0,3.0,1.0,70000.0,3.0,4.0,64.1,5.0,15.64,8.0,4.0,1.75
1061.0,2014.0,1197.0,4.0,1.0,98500.0,3.0,4.0,82.0,5.0,18.9,3.0,11.0,3.43
557.0,2012.0,1497.0,0.0,1.0,110067.0,3.0,4.0,116.3,5.0,16.8,8.0,4.0,4.14
2542.0,2012.0,998.0,0.0,1.0,50989.0,1.0,4.0,67.1,5.0,18.9,3.0,1.0,2.79
2211.0,2022.0,999.0,3.0,1.0,14000.0,1.0,4.0,113.9,5.0,20.08,7.0,7.0,16.25
1774.0,2013.0,1598.0,0.0,1.0,132000.0,1.0,1.0,103.5,5.0,20.5,8.0,4.0,3.45
292.0,2020.0,1197.0,3.0,0.0,30000.0,3.0,4.0,81.8,5.0,20.1,8.0,12.0,6.5
703.0,2017.0,1591.0,0.0,1.0,67224.0,1.0,4.0,121.3,5.0,15.29,7.0,11.0,8.19
1657.0,2017.0,1197.0,3.0,0.0,60528.0,3.0,4.0,103.5,5.0,17.21,3.0,2.0,9.25
499.0,2018.0,1373.0,3.0,1.0,63974.0,3.0,4.0,91.1,5.0,20.73,8.0,2.0,6.99
1995.0,2020.0,1497.0,0.0,1.0,30000.0,1.0,4.0,113.4,5.0,16.8,7.0,4.0,10.9
1799.0,2010.0,1197.0,3.0,1.0,94259.0,1.0,4.0,85.8,5.0,21.1,3.0,4.0,2.6
719.0,2020.0,1493.0,0.0,0.0,53000.0,1.0,1.0,113.4,5.0,0.0,7.0,11.0,18.75
